"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"16107","GO:1905240",0.999999999999997,0.994755881545883,0,1,"negative regulation of canonical Wnt signaling pathway involved in osteoblast differentiation","BP",1
"16260","GO:1990026",0.999999999999997,0.994755881545883,0,1,"hippocampal mossy fiber expansion","CC",1
"16299","GO:1990145",0.999999999999997,0.985815078783754,0,2,"maintenance of translational fidelity","BP",1
"16576","GO:2000130",0.999999999999997,0.982713966704458,0,2,"positive regulation of octopamine signaling pathway","BP",1
"16671","GO:2000346",0.999999999999997,0.980984356116369,0,2,"negative regulation of hepatocyte proliferation","BP",1
"39","GO:0000083",0.999999999999997,0.937537916930787,0,7,"regulation of transcription involved in G1/S transition of mitotic cell cycle","BP",1
"77","GO:0000160",0.999999999999997,0.862861984626722,0,22,"phosphorelay signal transduction system","BP",1
"394","GO:0001516",0.999999999999997,0.953050042048511,0,5,"prostaglandin biosynthetic process","BP",1
"412","GO:0001545",0.999999999999997,0.990242378367635,0,1,"primary ovarian follicle growth","BP",1
"614","GO:0001955",0.999999999999997,0.921355233882455,0,12,"blood vessel maturation","BP",1
"699","GO:0002121",0.999999999999997,0.974693515772851,0,3,"inter-male aggressive behavior","BP",1
"859","GO:0002690",0.999999999999997,0.981643483645618,0,2,"positive regulation of leukocyte chemotaxis","BP",1
"891","GO:0002790",0.999999999999997,0.951515404677167,0,5,"peptide secretion","BP",1
"993","GO:0003176",0.999999999999997,0.961269820383625,0,4,"aortic valve development","BP",1
"1102","GO:0003413",0.999999999999997,0.962946346416301,0,4,"chondrocyte differentiation involved in endochondral bone morphogenesis","BP",1
"1142","GO:0003746",0.999999999999997,0.825588702282525,0,23,"translation elongation factor activity","MF",1
"1273","GO:0004014",0.999999999999997,0.980656281414242,0,3,"adenosylmethionine decarboxylase activity","MF",1
"1442","GO:0004354",0.999999999999997,0.964791289880369,0,4,"glutamate dehydrogenase (NADP+) activity","MF",1
"1706","GO:0004753",0.999999999999997,0.970910034514678,0,3,"saccharopine dehydrogenase activity","MF",1
"1840","GO:0005078",0.999999999999997,0.934781824540687,0,7,"MAP-kinase scaffold activity","MF",1
"1946","GO:0005351",0.999999999999997,0.980467479566982,0,2,"carbohydrate:proton symporter activity","MF",1
"2177","GO:0005885",0.999999999999997,0.964640049023132,0,4,"Arp2/3 protein complex","CC",1
"2311","GO:0006116",0.999999999999997,0.976225893214018,0,3,"NADH oxidation","BP",1
"2734","GO:0006809",0.999999999999997,0.935876670372293,0,7,"nitric oxide biosynthetic process","BP",1
"3276","GO:0008173",0.999999999999997,0.887463285525867,0,16,"RNA methyltransferase activity","MF",1
"3855","GO:0009396",0.999999999999997,0.930970159693139,0,9,"folic acid-containing compound biosynthetic process","BP",1
"3885","GO:0009448",0.999999999999997,0.990119693765252,0,1,"gamma-aminobutyric acid metabolic process","BP",1
"4079","GO:0009994",0.999999999999997,0.990242378367635,0,1,"oocyte differentiation","BP",1
"4413","GO:0010887",0.999999999999997,0.951515404677167,0,5,"negative regulation of cholesterol storage","BP",1
"4662","GO:0015232",0.999999999999997,0.936488684367091,0,9,"heme transmembrane transporter activity","MF",1
"4727","GO:0015538",0.999999999999997,0.980467479566982,0,2,"sialic acid:proton symporter activity","MF",1
"4778","GO:0015739",0.999999999999997,0.980467479566982,0,2,"sialic acid transport","BP",1
"5124","GO:0016581",0.999999999999997,0.936044284559181,0,7,"NuRD complex","CC",1
"5577","GO:0019376",0.999999999999997,0.978519690018644,0,3,"galactolipid catabolic process","BP",1
"5770","GO:0021522",0.999999999999997,0.883475055962594,0,16,"spinal cord motor neuron differentiation","BP",1
"6016","GO:0023061",0.999999999999997,0.951515404677167,0,5,"signal release","BP",1
"6138","GO:0030212",0.999999999999997,0.963593766737865,0,4,"hyaluronan metabolic process","BP",1
"6274","GO:0030502",0.999999999999997,0.972258521333904,0,4,"negative regulation of bone mineralization","BP",1
"7708","GO:0034465",0.999999999999997,0.963499676939331,0,4,"response to carbon monoxide","BP",1
"7922","GO:0035159",0.999999999999997,0.986187222316778,0,2,"regulation of tube length, open tracheal system","BP",1
"8208","GO:0035795",0.999999999999997,0.990447738801387,0,1,"negative regulation of mitochondrial membrane permeability","BP",1
"8522","GO:0038166",0.999999999999997,0.966660929400388,0,4,"angiotensin-activated signaling pathway","BP",1
"9107","GO:0043208",0.999999999999997,0.976444752295283,0,3,"glycosphingolipid binding","MF",1
"9262","GO:0043540",0.999999999999997,0.985203699046251,0,2,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase complex","CC",1
"9289","GO:0043587",0.999999999999997,0.961046701508155,0,4,"tongue morphogenesis","BP",1
"9344","GO:0043878",0.999999999999997,0.961328193290391,0,4,"glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity","MF",1
"9375","GO:0043995",0.999999999999997,0.980354353785,0,2,"histone H4K5 acetyltransferase activity","MF",1
"9376","GO:0043996",0.999999999999997,0.980354353785,0,2,"histone H4K8 acetyltransferase activity","MF",1
"9728","GO:0045309",0.999999999999997,0.980641593488122,0,2,"protein phosphorylated amino acid binding","MF",1
"10149","GO:0046581",0.999999999999997,0.921295842435685,0,9,"intercellular canaliculus","CC",1
"10310","GO:0046972",0.999999999999997,0.980354353785,0,2,"histone H4K16 acetyltransferase activity","MF",1
"10401","GO:0047714",0.999999999999997,0.978519690018644,0,3,"galactolipase activity","MF",1
"10459","GO:0048025",0.999999999999997,0.845937522522409,0,20,"negative regulation of mRNA splicing, via spliceosome","BP",1
"10847","GO:0050072",0.999999999999997,0.964851110729067,0,4,"m7G(5')pppN diphosphatase activity","MF",1
"11198","GO:0051170",0.999999999999997,0.981737388783196,0,2,"import into nucleus","BP",1
"11426","GO:0051724",0.999999999999997,0.983731653878888,0,2,"NAD transmembrane transporter activity","MF",1
"11726","GO:0060077",0.999999999999997,0.855108089037503,0,18,"inhibitory synapse","CC",1
"12406","GO:0061734",0.999999999999997,0.916751730670902,0,9,"parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization","BP",1
"12784","GO:0070584",0.999999999999997,0.811608621274817,0,22,"mitochondrion morphogenesis","BP",1
"12903","GO:0070922",0.999999999999997,0.963923492248275,0,4,"RISC complex assembly","BP",1
"12929","GO:0070983",0.999999999999997,0.985055719077462,0,2,"dendrite guidance","BP",1
"13057","GO:0071339",0.999999999999997,0.82160939923882,0,21,"MLL1 complex","CC",1
"13655","GO:0090071",0.999999999999997,0.969570410803323,0,4,"negative regulation of ribosome biogenesis","BP",1
"13673","GO:0090108",0.999999999999997,0.951515404677167,0,5,"positive regulation of high-density lipoprotein particle assembly","BP",1
"13707","GO:0090176",0.999999999999997,0.986187222316778,0,2,"microtubule cytoskeleton organization involved in establishment of planar polarity","BP",1
"13878","GO:0090725",0.999999999999997,0.980892756690184,0,2,"peripheral region of growth cone","CC",1
"14103","GO:0097519",0.999999999999997,0.992843728331407,0,1,"DNA recombinase complex","CC",1
"14433","GO:0099178",0.999999999999997,0.980513050897052,0,2,"regulation of retrograde trans-synaptic signaling by endocanabinoid","BP",1
"14435","GO:0099180",0.999999999999997,0.981411516501684,0,2,"zinc ion import into synaptic vesicle","BP",1
"14463","GO:0099536",0.999999999999997,0.972058936345861,0,3,"synaptic signaling","BP",1
"14476","GO:0099565",0.999999999999997,0.980861455283617,0,2,"chemical synaptic transmission, postsynaptic","BP",1
"14676","GO:0120009",0.999999999999997,0.971603793045813,0,3,"intermembrane lipid transfer","BP",1
"14925","GO:1900119",0.999999999999997,0.937624485548153,0,7,"positive regulation of execution phase of apoptosis","BP",1
"15023","GO:1901026",0.999999999999997,0.940147843951569,0,9,"ripoptosome assembly involved in necroptotic process","BP",1
"15418","GO:1902823",0.999999999999997,0.98738989873299,0,2,"negative regulation of late endosome to lysosome transport","BP",1
"15465","GO:1902975",0.999999999999997,0.948048373841305,0,6,"mitotic DNA replication initiation","BP",1
"15480","GO:1903012",0.999999999999997,0.990254165927395,0,1,"positive regulation of bone development","BP",1
"15675","GO:1903608",0.999999999999997,0.951948912170365,0,5,"protein localization to cytoplasmic stress granule","BP",1
"15744","GO:1903849",0.999999999999997,0.928364666219229,0,10,"positive regulation of aorta morphogenesis","BP",1
"15903","GO:1904528",0.999999999999997,0.980729969380998,0,2,"positive regulation of microtubule binding","BP",1
"16136","GO:1905347",0.999999999999997,0.992843728331407,0,1,"endodeoxyribonuclease complex","CC",1
"16465","GO:1990791",0.999999999999997,0.955596469705214,0,5,"dorsal root ganglion development","BP",1
"16632","GO:2000253",0.999999999999997,0.965125245087142,0,4,"positive regulation of feeding behavior","BP",1
"16635","GO:2000269",0.999999999999997,0.985795423580066,0,2,"regulation of fibroblast apoptotic process","BP",1
"16677","GO:2000359",0.999999999999997,0.990178885324551,0,1,"regulation of binding of sperm to zona pellucida","BP",1
"16687","GO:2000380",0.999999999999997,0.990946224350685,0,1,"regulation of mesoderm development","BP",1
"16932","GO:2001311",0.999999999999997,0.980513050897052,0,2,"lysobisphosphatidic acid metabolic process","BP",1
"10","GO:0000015",0.999999999999998,0.980313571263644,0,2,"phosphopyruvate hydratase complex","CC",1
"179","GO:0000404",0.999999999999998,0.981256534032098,0,2,"heteroduplex DNA loop binding","MF",1
"181","GO:0000406",0.999999999999998,0.980362443793707,0,2,"double-strand/single-strand DNA junction binding","MF",1
"203","GO:0000453",0.999999999999998,0.996529908725561,0,1,NA,NA,1
"237","GO:0000717",0.999999999999998,0.980313571263644,0,2,"nucleotide-excision repair, DNA duplex unwinding","BP",1
"271","GO:0000803",0.999999999999998,0.961968552650491,0,4,"sex chromosome","CC",1
"277","GO:0000812",0.999999999999998,0.874396539880701,0,14,"Swr1 complex","CC",1
"512","GO:0001754",0.999999999999998,0.966813117525281,0,5,"eye photoreceptor cell differentiation","BP",1
"563","GO:0001845",0.999999999999998,0.980313571263644,0,2,"phagolysosome assembly","BP",1
"720","GO:0002175",0.999999999999998,0.94277040854884,0,8,"protein localization to paranode region of axon","BP",1
"769","GO:0002286",0.999999999999998,0.945088230960238,0,6,"T cell activation involved in immune response","BP",1
"807","GO:0002456",0.999999999999998,0.980313571263644,0,2,"T cell mediated immunity","BP",1
"857","GO:0002688",0.999999999999998,0.99011466751588,0,1,"regulation of leukocyte chemotaxis","BP",1
"1006","GO:0003197",0.999999999999998,0.87319580356467,0,16,"endocardial cushion development","BP",1
"1119","GO:0003688",0.999999999999998,0.880758750545575,0,13,"DNA replication origin binding","MF",1
"1357","GO:0004132",0.999999999999998,0.991458651639596,0,1,"dCMP deaminase activity","MF",1
"1445","GO:0004357",0.999999999999998,0.947544509054092,0,6,"glutamate-cysteine ligase activity","MF",1
"1623","GO:0004634",0.999999999999998,0.980313571263644,0,2,"phosphopyruvate hydratase activity","MF",1
"1670","GO:0004699",0.999999999999998,0.964265384609431,0,4,"calcium-independent protein kinase C activity","MF",1
"1832","GO:0005042",0.999999999999998,0.851230507558424,0,18,"netrin receptor activity","MF",1
"2088","GO:0005745",0.999999999999998,0.980313573168025,0,2,"m-AAA complex","CC",1
"2349","GO:0006189",0.999999999999998,0.905705087596903,0,15,"'de novo' IMP biosynthetic process","BP",1
"2753","GO:0006839",0.999999999999998,0.90604716212104,0,11,"mitochondrial transport","BP",1
"2894","GO:0007091",0.999999999999998,0.980313571263644,0,2,"metaphase/anaphase transition of mitotic cell cycle","BP",1
"2926","GO:0007161",0.999999999999998,0.990315186002884,0,1,"calcium-independent cell-matrix adhesion","BP",1
"3070","GO:0007402",0.999999999999998,0.979856193599989,0,3,"ganglion mother cell fate determination","BP",1
"3170","GO:0007603",0.999999999999998,0.980313571263644,0,2,"phototransduction, visible light","BP",1
"3316","GO:0008240",0.999999999999998,0.984872565713606,0,2,"tripeptidyl-peptidase activity","MF",1
"3347","GO:0008293",0.999999999999998,0.961055348377036,0,4,"torso signaling pathway","BP",1
"3379","GO:0008349",0.999999999999998,0.966138718752788,0,5,"MAP kinase kinase kinase kinase activity","MF",1
"3706","GO:0009061",0.999999999999998,0.959030922994179,0,7,"anaerobic respiration","BP",1
"3920","GO:0009593",0.999999999999998,0.992504518086897,0,1,"detection of chemical stimulus","BP",1
"4532","GO:0014806",0.999999999999998,0.980313571263644,0,2,"smooth muscle hyperplasia","BP",1
"4556","GO:0014870",0.999999999999998,0.990108088899843,0,1,"response to muscle inactivity","BP",1
"4716","GO:0015450",0.999999999999998,0.972278135641406,0,4,"protein-transporting ATPase activity","MF",1
"4745","GO:0015647",0.999999999999998,0.972000726895222,0,3,"peptidoglycan transmembrane transporter activity","MF",1
"4799","GO:0015800",0.999999999999998,0.982325597699631,0,2,"acidic amino acid transport","BP",1
"5088","GO:0016507",0.999999999999998,0.980362443793707,0,2,"mitochondrial fatty acid beta-oxidation multienzyme complex","CC",1
"5344","GO:0017136",0.999999999999998,0.973628405598387,0,3,"NAD-dependent histone deacetylase activity","MF",1
"5552","GO:0019284",0.999999999999998,0.942558277063507,0,8,"L-methionine salvage from S-adenosylmethionine","BP",1
"5689","GO:0019828",0.999999999999998,0.952784821604586,0,5,"aspartic-type endopeptidase inhibitor activity","MF",1
"5830","GO:0021680",0.999999999999998,0.93464349481939,0,7,"cerebellar Purkinje cell layer development","BP",1
"5947","GO:0022007",0.999999999999998,0.980313571263644,0,2,"convergent extension involved in neural plate elongation","BP",1
"6008","GO:0023021",0.999999999999998,0.964265384609431,0,4,"termination of signal transduction","BP",1
"6396","GO:0030856",0.999999999999998,0.86269282346624,0,16,"regulation of epithelial cell differentiation","BP",1
"6529","GO:0031120",0.999999999999998,0.96581755261113,0,4,"snRNA pseudouridine synthesis","BP",1
"6585","GO:0031258",0.999999999999998,0.966234947665536,0,4,"lamellipodium membrane","CC",1
"6706","GO:0031499",0.999999999999998,0.980313571263644,0,2,"TRAMP complex","CC",1
"6833","GO:0031957",0.999999999999998,0.944658128089833,0,6,"very long-chain fatty acid-CoA ligase activity","MF",1
"7080","GO:0032486",0.999999999999998,0.952665662694748,0,5,"Rap protein signal transduction","BP",1
"7103","GO:0032529",0.999999999999998,0.980313571263644,0,2,"follicle cell microvillus organization","BP",1
"7168","GO:0032731",0.999999999999998,0.86492240214694,0,19,"positive regulation of interleukin-1 beta production","BP",1
"7238","GO:0032889",0.999999999999998,0.980313571263644,0,2,"regulation of vacuole fusion, non-autophagic","BP",1
"7293","GO:0033017",0.999999999999998,0.893253049954722,0,15,"sarcoplasmic reticulum membrane","CC",1
"7320","GO:0033093",0.999999999999998,0.980540739186555,0,2,"Weibel-Palade body","CC",1
"7525","GO:0033814",0.999999999999998,0.990140045469066,0,1,"propanoyl-CoA C-acyltransferase activity","MF",1
"7834","GO:0034991",0.999999999999998,0.980313571263644,0,2,NA,NA,1
"7884","GO:0035090",0.999999999999998,0.980313571263644,0,2,"maintenance of apical/basal cell polarity","BP",1
"7936","GO:0035182",0.999999999999998,0.980313571263644,0,2,"female germline ring canal outer rim","CC",1
"8010","GO:0035317",0.999999999999998,0.980313571263644,0,2,"imaginal disc-derived wing hair organization","BP",1
"8090","GO:0035518",0.999999999999998,0.935081843351787,0,7,"histone H2A monoubiquitination","BP",1
"8158","GO:0035640",0.999999999999998,0.865173899872277,0,16,"exploration behavior","BP",1
