"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"10330","GO:0047045",0.999999999999999,0.991367575491284,0,1,"testosterone 17-beta-dehydrogenase (NADP+) activity","MF",1
"10339","GO:0047134",0.999999999999999,0.980250828797648,0,4,"protein-disulfide reductase (NAD(P)) activity","MF",1
"10391","GO:0047631",0.999999999999999,0.960054137555703,0,8,"ADP-ribose diphosphatase activity","MF",1
"10398","GO:0047704",0.999999999999999,0.979577735000907,0,3,"bile-salt sulfotransferase activity","MF",1
"10416","GO:0047844",0.999999999999999,0.990608737947677,0,1,"deoxycytidine deaminase activity","MF",1
"10520","GO:0048205",0.999999999999999,0.983248670656049,0,3,"COPI coating of Golgi vesicle","BP",1
"10554","GO:0048284",0.999999999999999,0.959261097694505,0,6,"organelle fusion","BP",1
"10631","GO:0048525",0.999999999999999,0.982748161922447,0,3,"negative regulation of viral process","BP",1
"10646","GO:0048550",0.999999999999999,0.976834678368253,0,4,"negative regulation of pinocytosis","BP",1
"10770","GO:0048792",0.999999999999999,0.983893212007285,0,2,"spontaneous exocytosis of neurotransmitter","BP",1
"10808","GO:0048863",0.999999999999999,0.886725127559295,0,16,"stem cell differentiation","BP",1
"10868","GO:0050208",0.999999999999999,0.996981705964888,0,2,"polysialic-acid O-acetyltransferase activity","MF",1
"10929","GO:0050633",0.999999999999999,0.97374927024411,0,3,"acetyl-CoA C-myristoyltransferase activity","MF",1
"10968","GO:0050732",0.999999999999999,0.958512404703888,0,6,"negative regulation of peptidyl-tyrosine phosphorylation","BP",1
"10991","GO:0050787",0.999999999999999,0.993427344214737,0,2,"detoxification of mercury ion","BP",1
"11043","GO:0050873",0.999999999999999,0.93499303836606,0,9,"brown fat cell differentiation","BP",1
"11128","GO:0051044",0.999999999999999,0.960002373702898,0,5,"positive regulation of membrane protein ectodomain proteolysis","BP",1
"11272","GO:0051336",0.999999999999999,0.825354896652608,0,22,"regulation of hydrolase activity","BP",1
"11304","GO:0051414",0.999999999999999,0.976893893321881,0,3,"response to cortisol","BP",1
"11391","GO:0051645",0.999999999999999,0.948790912636735,0,6,"Golgi localization","BP",1
"11470","GO:0051875",0.999999999999999,0.991367575491284,0,1,"pigment granule localization","BP",1
"11539","GO:0052544",0.999999999999999,0.993427344214737,0,2,"defense response by callose deposition in cell wall","BP",1
"11599","GO:0055001",0.999999999999999,0.893699588212124,0,16,"muscle cell development","BP",1
"11652","GO:0055106",0.999999999999999,0.993390001520444,0,1,"ubiquitin-protein transferase regulator activity","MF",1
"11907","GO:0060421",0.999999999999999,0.997715788715318,0,1,"positive regulation of heart growth","BP",1
"11968","GO:0060541",0.999999999999999,0.885489198164516,0,14,"respiratory system development","BP",1
"12010","GO:0060661",0.999999999999999,0.979089082132488,0,4,"submandibular salivary gland formation","BP",1
"12015","GO:0060670",0.999999999999999,0.936453835162396,0,10,"branching involved in labyrinthine layer morphogenesis","BP",1
"12028","GO:0060696",0.999999999999999,0.990608737947677,0,1,"regulation of phospholipid catabolic process","BP",1
"12072","GO:0060789",0.999999999999999,0.97233083192181,0,3,"hair follicle placode formation","BP",1
"12165","GO:0061035",0.999999999999999,0.987804603774671,0,2,"regulation of cartilage development","BP",1
"12253","GO:0061326",0.999999999999999,0.916068166971855,0,10,"renal tubule development","BP",1
"12268","GO:0061364",0.999999999999999,0.976893893321881,0,3,"apoptotic process involved in luteolysis","BP",1
"12353","GO:0061614",0.999999999999999,0.990608737947677,0,1,"miRNA transcription","BP",1
"12440","GO:0061826",0.999999999999999,0.992425306137237,0,1,"podosome ring","CC",1
"12446","GO:0061834",0.999999999999999,0.992425306137237,0,1,"actin filament branch point","CC",1
"12447","GO:0061835",0.999999999999999,0.992425306137237,0,1,"ventral surface of cell","CC",1
"12448","GO:0061836",0.999999999999999,0.981317571912521,0,2,"intranuclear rod","CC",1
"12516","GO:0062173",0.999999999999999,0.990822989122811,0,2,"brexanolone metabolic process","BP",1
"12601","GO:0070169",0.999999999999999,0.997715788715318,0,1,"positive regulation of biomineral tissue development","BP",1
"12792","GO:0070628",0.999999999999999,0.913495555224888,0,11,"proteasome binding","MF",1
"13026","GO:0071275",0.999999999999999,0.990609060483709,0,1,"cellular response to aluminum ion","BP",1
"13192","GO:0071621",0.999999999999999,0.990608737947677,0,1,"granulocyte chemotaxis","BP",1
"13199","GO:0071635",0.999999999999999,0.990608737947677,0,1,"negative regulation of transforming growth factor beta production","BP",1
"13209","GO:0071667",0.999999999999999,0.991749654047862,0,1,"DNA/RNA hybrid binding","MF",1
"13241","GO:0071763",0.999999999999999,0.945732731210513,0,10,"nuclear membrane organization","BP",1
"13315","GO:0071973",0.999999999999999,0.947203473835966,0,14,"bacterial-type flagellum-dependent cell motility","BP",1
"13383","GO:0072166",0.999999999999999,0.997715788715318,0,1,"posterior mesonephric tubule development","BP",1
"13419","GO:0072278",0.999999999999999,0.997715788715318,0,1,"metanephric comma-shaped body morphogenesis","BP",1
"13426","GO:0072302",0.999999999999999,0.997715788715318,0,1,"negative regulation of metanephric glomerular mesangial cell proliferation","BP",1
"13464","GO:0072499",0.999999999999999,0.950616779106651,0,8,"photoreceptor cell axon guidance","BP",1
"13494","GO:0072584",0.999999999999999,0.986118643913258,0,3,"caveolin-mediated endocytosis","BP",1
"13822","GO:0090494",0.999999999999999,0.991666537708013,0,1,"dopamine uptake","BP",1
"13844","GO:0090564",0.999999999999999,0.99382983424092,0,2,"protein-phosphocysteine-glucose phosphotransferase system transporter activity","MF",1
"14068","GO:0097428",0.999999999999999,0.946547257714973,0,8,"protein maturation by iron-sulfur cluster transfer","BP",1
"14123","GO:0097621",0.999999999999999,0.993329393087382,0,1,"monoamine oxidase activity","MF",1
"14161","GO:0097745",0.999999999999999,0.990822989122811,0,2,"mitochondrial tRNA 5'-end processing","BP",1
"14213","GO:0098632",0.999999999999999,0.981603698353214,0,2,"cell-cell adhesion mediator activity","MF",1
"14251","GO:0098736",0.999999999999999,0.981305164780427,0,2,"negative regulation of the force of heart contraction","BP",1
"14331","GO:0098903",0.999999999999999,0.976834678368253,0,4,"regulation of membrane repolarization during action potential","BP",1
"14337","GO:0098911",0.999999999999999,0.976834678368253,0,4,"regulation of ventricular cardiac muscle cell action potential","BP",1
"14386","GO:0099041",0.999999999999999,0.972088466455745,0,3,"vesicle tethering to Golgi","BP",1
"14390","GO:0099054",0.999999999999999,0.897360367976494,0,17,"presynapse assembly","BP",1
"14442","GO:0099402",0.999999999999999,0.990608737947677,0,1,"plant organ development","BP",1
"14466","GO:0099545",0.999999999999999,0.95391329756528,0,5,"trans-synaptic signaling by trans-synaptic complex","BP",1
"14530","GO:0102148",0.999999999999999,0.990608737947677,0,1,"N-acetyl-beta-D-galactosaminidase activity","MF",1
"14558","GO:0102757",0.999999999999999,0.994705190118535,0,1,"NADPH phosphatase activity","MF",1
"14573","GO:0106026",0.999999999999999,0.9915690543638,0,1,"Gly-tRNA(Ala) hydrolase activity","MF",1
"14614","GO:0106281",0.999999999999999,0.990822989122811,0,2,"chenodeoxycholate 7-alpha-dehydrogenase (NAD+) activity","MF",1
"14615","GO:0106282",0.999999999999999,0.990822989122811,0,2,"isoursodeoxycholate 7-beta-dehydrogenase (NAD+) activity","MF",1
"14616","GO:0106283",0.999999999999999,0.990822989122811,0,2,"ursodeoxycholate 7-beta-dehydrogenase (NAD+) activity","MF",1
"14758","GO:0140031",0.999999999999999,0.945439418294122,0,9,"phosphorylation-dependent protein binding","MF",1
"14910","GO:1900082",0.999999999999999,0.981305164780427,0,2,"negative regulation of arginine catabolic process","BP",1
"14917","GO:1900103",0.999999999999999,0.957442702953795,0,6,"positive regulation of endoplasmic reticulum unfolded protein response","BP",1
"15286","GO:1902268",0.999999999999999,0.993754166559828,0,1,"negative regulation of polyamine transmembrane transport","BP",1
"15339","GO:1902523",0.999999999999999,0.975124799164589,0,3,"positive regulation of protein K63-linked ubiquitination","BP",1
"15402","GO:1902746",0.999999999999999,0.987396807044817,0,2,"regulation of lens fiber cell differentiation","BP",1
"15560","GO:1903249",0.999999999999999,0.981305164780427,0,2,"negative regulation of citrulline biosynthetic process","BP",1
"15584","GO:1903351",0.999999999999999,0.902174638294183,0,14,"cellular response to dopamine","BP",1
"15603","GO:1903392",0.999999999999999,0.990608737947677,0,1,"negative regulation of adherens junction organization","BP",1
"15637","GO:1903510",0.999999999999999,0.989937460190701,0,3,"mucopolysaccharide metabolic process","BP",1
"15687","GO:1903670",0.999999999999999,0.944969781528881,0,9,"regulation of sprouting angiogenesis","BP",1
"15759","GO:1903924",0.999999999999999,0.969758568082293,0,6,"estradiol binding","MF",1
"15761","GO:1903934",0.999999999999999,0.991749654047862,0,1,"positive regulation of DNA primase activity","BP",1
"15828","GO:1904219",0.999999999999999,0.967905363658084,0,4,"positive regulation of CDP-diacylglycerol-serine O-phosphatidyltransferase activity","BP",1
"15829","GO:1904222",0.999999999999999,0.967905363658084,0,4,"positive regulation of serine C-palmitoyltransferase activity","BP",1
"15855","GO:1904356",0.999999999999999,0.972441472135543,0,3,"regulation of telomere maintenance via telomere lengthening","BP",1
"15960","GO:1904717",0.999999999999999,0.975637497518361,0,3,"regulation of AMPA glutamate receptor clustering","BP",1
"15983","GO:1904799",0.999999999999999,0.986280376466656,0,2,"regulation of neuron remodeling","BP",1
"16090","GO:1905179",0.999999999999999,0.987396807044817,0,2,"negative regulation of cardiac muscle tissue regeneration","BP",1
"16092","GO:1905188",0.999999999999999,0.991666537708013,0,1,"positive regulation of metaphase/anaphase transition of meiosis I","BP",1
"16165","GO:1905502",0.999999999999999,0.987292775593549,0,2,"acetyl-CoA binding","MF",1
"16166","GO:1905505",0.999999999999999,0.990608737947677,0,1,"positive regulation of motile cilium assembly","BP",1
"16201","GO:1905672",0.999999999999999,0.990609060483709,0,1,"negative regulation of lysosome organization","BP",1
"16265","GO:1990044",0.999999999999999,0.983893212007285,0,2,"protein localization to lipid droplet","BP",1
"16314","GO:1990204",0.999999999999999,0.992559967724257,0,1,"oxidoreductase complex","CC",1
"16470","GO:1990809",0.999999999999999,0.982058271358255,0,2,"endoplasmic reticulum tubular network membrane organization","BP",1
"16522","GO:2000008",0.999999999999999,0.916466062855915,0,13,"regulation of protein localization to cell surface","BP",1
"16573","GO:2000120",0.999999999999999,0.997715788715318,0,1,"positive regulation of sodium-dependent phosphate transport","BP",1
"16610","GO:2000195",0.999999999999999,0.997715788715318,0,1,"negative regulation of female gonad development","BP",1
"16622","GO:2000234",0.999999999999999,0.955086027639078,0,6,"positive regulation of rRNA processing","BP",1
"16632","GO:2000253",0.999999999999999,0.971906811926568,0,4,"positive regulation of feeding behavior","BP",1
"16644","GO:2000286",0.999999999999999,0.976834678368253,0,4,"receptor internalization involved in canonical Wnt signaling pathway","BP",1
"16687","GO:2000380",0.999999999999999,0.993081452781101,0,1,"regulation of mesoderm development","BP",1
"16734","GO:2000587",0.999999999999999,0.96316165710457,0,4,"negative regulation of platelet-derived growth factor receptor-beta signaling pathway","BP",1
"16824","GO:2000814",0.999999999999999,0.992425306137237,0,1,"positive regulation of barbed-end actin filament capping","BP",1
"16834","GO:2000850",0.999999999999999,0.97380676443099,0,3,"negative regulation of glucocorticoid secretion","BP",1
"16871","GO:2001076",0.999999999999999,0.997715788715318,0,1,"positive regulation of metanephric ureteric bud development","BP",1
"16893","GO:2001198",0.999999999999999,0.997715788715318,0,1,"regulation of dendritic cell differentiation","BP",1
"69","GO:0000150",0.999999999999999,0.959073060873837,0,8,"DNA strand exchange activity","MF",1
"185","GO:0000413",0.999999999999999,0.81876492961847,0,28,"protein peptidyl-prolyl isomerization","BP",1
"210","GO:0000466",0.999999999999999,0.981453094945067,0,2,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP",1
"212","GO:0000469",0.999999999999999,0.979975133982563,0,3,"cleavage involved in rRNA processing","BP",1
"233","GO:0000712",0.999999999999999,0.806427120789679,0,26,"resolution of meiotic recombination intermediates","BP",1
"246","GO:0000730",0.999999999999999,0.985492039790998,0,2,"DNA recombinase assembly","BP",1
"308","GO:0000919",0.999999999999999,0.965386111657936,0,4,"cell plate assembly","BP",1
"311","GO:0000930",0.999999999999999,0.959387167446323,0,5,"gamma-tubulin complex","CC",1
"323","GO:0000964",0.999999999999999,0.983861677834761,0,2,"mitochondrial RNA 5'-end processing","BP",1
"342","GO:0001006",0.999999999999999,0.972088753638217,0,3,"RNA polymerase III type 3 promoter sequence-specific DNA binding","MF",1
"415","GO:0001550",0.999999999999999,0.990608737947813,0,1,"ovarian cumulus expansion","BP",1
"424","GO:0001565",0.999999999999999,0.990608737947813,0,1,"phorbol ester receptor activity","MF",1
"438","GO:0001614",0.999999999999999,0.981550312304175,0,2,"purinergic nucleotide receptor activity","MF",1
"481","GO:0001706",0.999999999999999,0.962767337518148,0,5,"endoderm formation","BP",1
"580","GO:0001891",0.999999999999999,0.895830839867391,0,15,"phagocytic cup","CC",1
"597","GO:0001935",0.999999999999999,0.944569621184402,0,9,"endothelial cell proliferation","BP",1
"598","GO:0001936",0.999999999999999,0.933868234260631,0,12,"regulation of endothelial cell proliferation","BP",1
"728","GO:0002188",0.999999999999999,0.973338672379176,0,3,"translation reinitiation","BP",1
"773","GO:0002309",0.999999999999999,0.994997287117617,0,1,"T cell proliferation involved in immune response","BP",1
"774","GO:0002314",0.999999999999999,0.993599734736326,0,1,"germinal center B cell differentiation","BP",1
"813","GO:0002502",0.999999999999999,0.993391352122601,0,1,"peptide antigen assembly with MHC class I protein complex","BP",1
"884","GO:0002761",0.999999999999999,0.982507095404474,0,2,"regulation of myeloid leukocyte differentiation","BP",1
"961","GO:0003106",0.999999999999999,0.995126644308185,0,1,"negative regulation of glomerular filtration by angiotensin","BP",1
"973","GO:0003147",0.999999999999999,0.99785349636313,0,1,"neural crest cell migration involved in heart formation","BP",1
"1041","GO:0003266",0.999999999999999,0.964717388782278,0,7,"regulation of secondary heart field cardioblast proliferation","BP",1
"1169","GO:0003855",0.999999999999999,0.996456863111149,0,1,"3-dehydroquinate dehydratase activity","MF",1
"1366","GO:0004141",0.999999999999999,0.997303826009931,0,1,"dethiobiotin synthase activity","MF",1
"1378","GO:0004156",0.999999999999999,0.994413579516945,0,2,"dihydropteroate synthase activity","MF",1
"1384","GO:0004165",0.999999999999999,0.969582568541096,0,4,"delta(3)-delta(2)-enoyl-CoA isomerase activity","MF",1
"1422","GO:0004326",0.999999999999999,0.980531000287692,0,3,"tetrahydrofolylpolyglutamate synthase activity","MF",1
"1435","GO:0004345",0.999999999999999,0.985988323058103,0,2,"glucose-6-phosphate dehydrogenase activity","MF",1
"1488","GO:0004421",0.999999999999999,0.982709535048322,0,2,"hydroxymethylglutaryl-CoA synthase activity","MF",1
"1531","GO:0004489",0.999999999999999,0.98802625530767,0,2,"methylenetetrahydrofolate reductase (NAD(P)H) activity","MF",1
"1553","GO:0004520",0.999999999999999,0.898348133417176,0,19,"DNA endonuclease activity","MF",1
"1585","GO:0004575",0.999999999999999,0.990608737947813,0,1,"sucrose alpha-glucosidase activity","MF",1
