"","slim_term","slim_cat","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust","genes","type"
"261",NA,NA,"GO:0038024",0.00251554036762189,0.999848343695848,3,30,"cargo receptor activity","MF",1,"Pver_g1039, Pver_g2066, Pver_g2542, Pver_g2867, Pver_g3556, Pver_g7083, Pver_g9425, Pver_g10268, Pver_g12061, Pver_g12831, Pver_g13135, Pver_g14500, Pver_g16577, Pver_g16615, Pver_g16616, Pver_g17072, Pver_g18022, Pver_g18497, Pver_g18799, Pver_g18817, Pver_g19246, Pver_g20008, Pver_g20394, Pver_g20485, Pver_g23026, Pver_g25600, Pver_g25760, Pver_g25761, Pver_g26515, Pver_g26520","DEG.GO.terms"
"262",NA,NA,"GO:0042752",0.0465741224734921,0.995074525936631,2,38,"regulation of circadian rhythm","BP",1,"Pver_g130, Pver_g190, Pver_g527, Pver_g1069, Pver_g2043, Pver_g2351, Pver_g2982, Pver_g3034, Pver_g3046, Pver_g4615, Pver_g4918, Pver_g5483, Pver_g7481, Pver_g9329, Pver_g9828, Pver_g9870, Pver_g11322, Pver_g11485, Pver_g11529, Pver_g11939, Pver_g13044, Pver_g13168, Pver_g13629, Pver_g13689, Pver_g14022, Pver_g14219, Pver_g14557, Pver_g14807, Pver_g17110, Pver_g18967, Pver_g19743, Pver_g23054, Pver_g23329, Pver_g23778, Pver_g25762, Pver_g25935, Pver_g26194, Pver_g26349","DEG.GO.terms"
"263",NA,NA,"GO:0042802",0.0164145840912669,0.991536910285494,20,1448,"identical protein binding","MF",1,"Pver_g38, Pver_g74, Pver_g123, Pver_g129, Pver_g130, Pver_g138, Pver_g166, Pver_g168, Pver_g189, Pver_g194, Pver_g213, Pver_g264, Pver_g266, Pver_g278, Pver_g285, Pver_g288, Pver_g293, Pver_g295, Pver_g316, Pver_g400, Pver_g440, Pver_g441, Pver_g461, Pver_g478, Pver_g482, Pver_g502, Pver_g543, Pver_g544, Pver_g548, Pver_g550, Pver_g572, Pver_g574, Pver_g576, Pver_g593, Pver_g594, Pver_g595, Pver_g598, Pver_g610, Pver_g612, Pver_g625, Pver_g635, Pver_g653, Pver_g654, Pver_g751, Pver_g757, Pver_g764, Pver_g775, Pver_g778, Pver_g779, Pver_g789, Pver_g842, Pver_g846, Pver_g847, Pver_g880, Pver_g923, Pver_g969, Pver_g979, Pver_g981, Pver_g1059, Pver_g1067, Pver_g1068, Pver_g1127, Pver_g1177, Pver_g1189, Pver_g1270, Pver_g1273, Pver_g1292, Pver_g1302, Pver_g1338, Pver_g1364, Pver_g1395, Pver_g1441, Pver_g1458, Pver_g1489, Pver_g1490, Pver_g1521, Pver_g1583, Pver_g1589, Pver_g1597, Pver_g1598, Pver_g1610, Pver_g1619, Pver_g1670, Pver_g1700, Pver_g1710, Pver_g1712, Pver_g1754, Pver_g1755, Pver_g1772, Pver_g1805, Pver_g1878, Pver_g1882, Pver_g1890, Pver_g1899, Pver_g1922, Pver_g1952, Pver_g1963, Pver_g1975, Pver_g1978, Pver_g2041, Pver_g2066, Pver_g2121, Pver_g2170, Pver_g2171, Pver_g2176, Pver_g2200, Pver_g2202, Pver_g2203, Pver_g2219, Pver_g2229, Pver_g2233, Pver_g2234, Pver_g2246, Pver_g2256, Pver_g2258, Pver_g2262, Pver_g2301, Pver_g2357, Pver_g2378, Pver_g2388, Pver_g2390, Pver_g2391, Pver_g2439, Pver_g2462, Pver_g2480, Pver_g2481, Pver_g2482, Pver_g2483, Pver_g2484, Pver_g2485, Pver_g2486, Pver_g2487, Pver_g2504, Pver_g2510, Pver_g2515, Pver_g2518, Pver_g2524, Pver_g2549, Pver_g2553, Pver_g2563, Pver_g2564, Pver_g2612, Pver_g2639, Pver_g2669, Pver_g2673, Pver_g2674, Pver_g2680, Pver_g2687, Pver_g2704, Pver_g2705, Pver_g2722, Pver_g2725, Pver_g2731, Pver_g2747, Pver_g2750, Pver_g2766, Pver_g2767, Pver_g2775, Pver_g2783, Pver_g2799, Pver_g2812, Pver_g2817, Pver_g2823, Pver_g2825, Pver_g2826, Pver_g2849, Pver_g2860, Pver_g2863, Pver_g2865, Pver_g2868, Pver_g2881, Pver_g2914, Pver_g2932, Pver_g2995, Pver_g2998, Pver_g3011, Pver_g3017, Pver_g3029, Pver_g3055, Pver_g3067, Pver_g3112, Pver_g3152, Pver_g3165, Pver_g3169, Pver_g3175, Pver_g3181, Pver_g3255, Pver_g3294, Pver_g3302, Pver_g3329, Pver_g3341, Pver_g3343, Pver_g3360, Pver_g3361, Pver_g3362, Pver_g3378, Pver_g3402, Pver_g3417, Pver_g3450, Pver_g3460, Pver_g3487, Pver_g3510, Pver_g3520, Pver_g3548, Pver_g3573, Pver_g3596, Pver_g3653, Pver_g3682, Pver_g3692, Pver_g3716, Pver_g3744, Pver_g3750, Pver_g3751, Pver_g3770, Pver_g3775, Pver_g3848, Pver_g3866, Pver_g3910, Pver_g3917, Pver_g3957, Pver_g3970, Pver_g3977, Pver_g3980, Pver_g3986, Pver_g3987, Pver_g3999, Pver_g4001, Pver_g4054, Pver_g4063, Pver_g4077, Pver_g4104, Pver_g4140, Pver_g4150, Pver_g4155, Pver_g4197, Pver_g4198, Pver_g4218, Pver_g4240, Pver_g4299, Pver_g4313, Pver_g4315, Pver_g4348, Pver_g4373, Pver_g4377, Pver_g4379, Pver_g4401, Pver_g4431, Pver_g4511, Pver_g4513, Pver_g4515, Pver_g4570, Pver_g4586, Pver_g4594, Pver_g4606, Pver_g4615, Pver_g4635, Pver_g4657, Pver_g4658, Pver_g4670, Pver_g4688, Pver_g4729, Pver_g4749, Pver_g4761, Pver_g4762, Pver_g4763, Pver_g4764, Pver_g4765, Pver_g4766, Pver_g4767, Pver_g4768, Pver_g4770, Pver_g4771, Pver_g4776, Pver_g4780, Pver_g4796, Pver_g4809, Pver_g4822, Pver_g4827, Pver_g4828, Pver_g4838, Pver_g4839, Pver_g4840, Pver_g4845, Pver_g4852, Pver_g4853, Pver_g4854, Pver_g4857, Pver_g4879, Pver_g4906, Pver_g4912, Pver_g4926, Pver_g4930, Pver_g4987, Pver_g5007, Pver_g5022, Pver_g5041, Pver_g5056, Pver_g5058, Pver_g5059, Pver_g5065, Pver_g5076, Pver_g5077, Pver_g5079, Pver_g5089, Pver_g5108, Pver_g5109, Pver_g5118, Pver_g5147, Pver_g5181, Pver_g5183, Pver_g5188, Pver_g5205, Pver_g5221, Pver_g5236, Pver_g5238, Pver_g5251, Pver_g5258, Pver_g5271, Pver_g5272, Pver_g5275, Pver_g5306, Pver_g5329, Pver_g5387, Pver_g5389, Pver_g5401, Pver_g5405, Pver_g5440, Pver_g5450, Pver_g5452, Pver_g5453, Pver_g5454, Pver_g5487, Pver_g5522, Pver_g5529, Pver_g5538, Pver_g5563, Pver_g5644, Pver_g5656, Pver_g5667, Pver_g5677, Pver_g5706, Pver_g5708, Pver_g5715, Pver_g5733, Pver_g5743, Pver_g5783, Pver_g5828, Pver_g5834, Pver_g5865, Pver_g5884, Pver_g5891, Pver_g5896, Pver_g5897, Pver_g5960, Pver_g5999, Pver_g6044, Pver_g6053, Pver_g6070, Pver_g6130, Pver_g6140, Pver_g6178, Pver_g6201, Pver_g6204, Pver_g6239, Pver_g6267, Pver_g6278, Pver_g6282, Pver_g6352, Pver_g6374, Pver_g6375, Pver_g6383, Pver_g6425, Pver_g6464, Pver_g6548, Pver_g6559, Pver_g6600, Pver_g6617, Pver_g6658, Pver_g6659, Pver_g6663, Pver_g6665, Pver_g6667, Pver_g6668, Pver_g6676, Pver_g6717, Pver_g6756, Pver_g6766, Pver_g6834, Pver_g6849, Pver_g6864, Pver_g6900, Pver_g6901, Pver_g6902, Pver_g6909, Pver_g6946, Pver_g6959, Pver_g6976, Pver_g7028, Pver_g7030, Pver_g7074, Pver_g7111, Pver_g7112, Pver_g7129, Pver_g7162, Pver_g7165, Pver_g7172, Pver_g7206, Pver_g7230, Pver_g7246, Pver_g7279, Pver_g7282, Pver_g7307, Pver_g7317, Pver_g7318, Pver_g7319, Pver_g7320, Pver_g7341, Pver_g7346, Pver_g7353, Pver_g7362, Pver_g7385, Pver_g7402, Pver_g7474, Pver_g7487, Pver_g7500, Pver_g7517, Pver_g7520, Pver_g7522, Pver_g7550, Pver_g7551, Pver_g7603, Pver_g7613, Pver_g7638, Pver_g7717, Pver_g7745, Pver_g7746, Pver_g7774, Pver_g7784, Pver_g7857, Pver_g7873, Pver_g7881, Pver_g7920, Pver_g7939, Pver_g7950, Pver_g7973, Pver_g8041, Pver_g8043, Pver_g8073, Pver_g8105, Pver_g8108, Pver_g8113, Pver_g8122, Pver_g8155, Pver_g8181, Pver_g8200, Pver_g8208, Pver_g8292, Pver_g8306, Pver_g8314, Pver_g8343, Pver_g8361, Pver_g8377, Pver_g8416, Pver_g8467, Pver_g8501, Pver_g8502, Pver_g8507, Pver_g8508, Pver_g8520, Pver_g8524, Pver_g8541, Pver_g8545, Pver_g8563, Pver_g8610, Pver_g8636, Pver_g8637, Pver_g8639, Pver_g8642, Pver_g8660, Pver_g8661, Pver_g8663, Pver_g8670, Pver_g8672, Pver_g8688, Pver_g8721, Pver_g8749, Pver_g8799, Pver_g8813, Pver_g8814, Pver_g8815, Pver_g8832, Pver_g8890, Pver_g8920, Pver_g8928, Pver_g8939, Pver_g8940, Pver_g8941, Pver_g8942, Pver_g8957, Pver_g9001, Pver_g9015, Pver_g9016, Pver_g9017, Pver_g9029, Pver_g9049, Pver_g9129, Pver_g9155, Pver_g9168, Pver_g9173, Pver_g9179, Pver_g9208, Pver_g9237, Pver_g9342, Pver_g9343, Pver_g9354, Pver_g9355, Pver_g9356, Pver_g9375, Pver_g9422, Pver_g9457, Pver_g9469, Pver_g9477, Pver_g9478, Pver_g9484, Pver_g9506, Pver_g9509, Pver_g9526, Pver_g9539, Pver_g9541, Pver_g9552, Pver_g9599, Pver_g9604, Pver_g9617, Pver_g9618, Pver_g9626, Pver_g9636, Pver_g9644, Pver_g9678, Pver_g9696, Pver_g9793, Pver_g9796, Pver_g9809, Pver_g9816, Pver_g9818, Pver_g9824, Pver_g9849, Pver_g9850, Pver_g9853, Pver_g9861, Pver_g9862, Pver_g9868, Pver_g9884, Pver_g9916, Pver_g9919, Pver_g9920, Pver_g9927, Pver_g9947, Pver_g9971, Pver_g9991, Pver_g9995, Pver_g9996, Pver_g10002, Pver_g10004, Pver_g10012, Pver_g10029, Pver_g10059, Pver_g10081, Pver_g10101, Pver_g10111, Pver_g10115, Pver_g10145, Pver_g10168, Pver_g10192, Pver_g10214, Pver_g10229, Pver_g10268, Pver_g10269, Pver_g10284, Pver_g10295, Pver_g10354, Pver_g10381, Pver_g10457, Pver_g10494, Pver_g10515, Pver_g10516, Pver_g10550, Pver_g10551, Pver_g10552, Pver_g10565, Pver_g10570, Pver_g10600, Pver_g10607, Pver_g10617, Pver_g10658, Pver_g10668, Pver_g10673, Pver_g10687, Pver_g10716, Pver_g10717, Pver_g10718, Pver_g10719, Pver_g10731, Pver_g10742, Pver_g10796, Pver_g10797, Pver_g10798, Pver_g10799, Pver_g10829, Pver_g10866, Pver_g10915, Pver_g10927, Pver_g10950, Pver_g10972, Pver_g10983, Pver_g11011, Pver_g11083, Pver_g11086, Pver_g11099, Pver_g11114, Pver_g11116, Pver_g11138, Pver_g11173, Pver_g11184, Pver_g11188, Pver_g11190, Pver_g11195, Pver_g11200, Pver_g11205, Pver_g11248, Pver_g11256, Pver_g11275, Pver_g11361, Pver_g11382, Pver_g11410, Pver_g11430, Pver_g11439, Pver_g11440, Pver_g11441, Pver_g11452, Pver_g11460, Pver_g11471, Pver_g11511, Pver_g11528, Pver_g11529, Pver_g11553, Pver_g11576, Pver_g11621, Pver_g11627, Pver_g11631, Pver_g11669, Pver_g11691, Pver_g11727, Pver_g11735, Pver_g11757, Pver_g11770, Pver_g11771, Pver_g11833, Pver_g11834, Pver_g11836, Pver_g11837, Pver_g11838, Pver_g11842, Pver_g11843, Pver_g11852, Pver_g11853, Pver_g11913, Pver_g11917, Pver_g11922, Pver_g11978, Pver_g11989, Pver_g12055, Pver_g12066, Pver_g12126, Pver_g12128, Pver_g12130, Pver_g12139, Pver_g12153, Pver_g12166, Pver_g12177, Pver_g12230, Pver_g12266, Pver_g12304, Pver_g12305, Pver_g12308, Pver_g12311, Pver_g12333, Pver_g12348, Pver_g12356, Pver_g12378, Pver_g12393, Pver_g12408, Pver_g12427, Pver_g12455, Pver_g12491, Pver_g12556, Pver_g12560, Pver_g12572, Pver_g12600, Pver_g12605, Pver_g12632, Pver_g12649, Pver_g12665, Pver_g12675, Pver_g12734, Pver_g12744, Pver_g12757, Pver_g12803, Pver_g12819, Pver_g12859, Pver_g12897, Pver_g12900, Pver_g12913, Pver_g12918, Pver_g12928, Pver_g12954, Pver_g12962, Pver_g12974, Pver_g12985, Pver_g12986, Pver_g12988, Pver_g13000, Pver_g13005, Pver_g13012, Pver_g13013, Pver_g13021, Pver_g13038, Pver_g13044, Pver_g13062, Pver_g13066, Pver_g13105, Pver_g13119, Pver_g13126, Pver_g13153, Pver_g13154, Pver_g13155, Pver_g13164, Pver_g13181, Pver_g13184, Pver_g13188, Pver_g13201, Pver_g13208, Pver_g13224, Pver_g13227, Pver_g13229, Pver_g13232, Pver_g13233, Pver_g13234, Pver_g13254, Pver_g13263, Pver_g13265, Pver_g13309, Pver_g13312, Pver_g13317, Pver_g13368, Pver_g13380, Pver_g13439, Pver_g13497, Pver_g13530, Pver_g13533, Pver_g13544, Pver_g13546, Pver_g13549, Pver_g13590, Pver_g13594, Pver_g13624, Pver_g13690, Pver_g13736, Pver_g13784, Pver_g13786, Pver_g13809, Pver_g13834, Pver_g13869, Pver_g13883, Pver_g13892, Pver_g13896, Pver_g13926, Pver_g13931, Pver_g13970, Pver_g13991, Pver_g14023, Pver_g14119, Pver_g14169, Pver_g14173, Pver_g14200, Pver_g14202, Pver_g14235, Pver_g14276, Pver_g14284, Pver_g14294, Pver_g14310, Pver_g14335, Pver_g14372, Pver_g14392, Pver_g14417, Pver_g14421, Pver_g14425, Pver_g14434, Pver_g14548, Pver_g14629, Pver_g14667, Pver_g14681, Pver_g14705, Pver_g14739, Pver_g14741, Pver_g14759, Pver_g14772, Pver_g14807, Pver_g14815, Pver_g14826, Pver_g14849, Pver_g14852, Pver_g14873, Pver_g14916, Pver_g14937, Pver_g14946, Pver_g14952, Pver_g14988, Pver_g15000, Pver_g15015, Pver_g15079, Pver_g15104, Pver_g15107, Pver_g15108, Pver_g15110, Pver_g15113, Pver_g15116, Pver_g15177, Pver_g15190, Pver_g15191, Pver_g15238, Pver_g15248, Pver_g15302, Pver_g15314, Pver_g15359, Pver_g15382, Pver_g15387, Pver_g15397, Pver_g15399, Pver_g15407, Pver_g15408, Pver_g15410, Pver_g15428, Pver_g15442, Pver_g15452, Pver_g15476, Pver_g15492, Pver_g15497, Pver_g15498, Pver_g15562, Pver_g15579, Pver_g15580, Pver_g15620, Pver_g15643, Pver_g15659, Pver_g15660, Pver_g15713, Pver_g15715, Pver_g15731, Pver_g15807, Pver_g15822, Pver_g15873, Pver_g15896, Pver_g15898, Pver_g15900, Pver_g15965, Pver_g15973, Pver_g15974, Pver_g15981, Pver_g16006, Pver_g16007, Pver_g16008, Pver_g16057, Pver_g16067, Pver_g16163, Pver_g16181, Pver_g16205, Pver_g16206, Pver_g16219, Pver_g16220, Pver_g16240, Pver_g16258, Pver_g16264, Pver_g16265, Pver_g16291, Pver_g16292, Pver_g16322, Pver_g16334, Pver_g16346, Pver_g16412, Pver_g16419, Pver_g16421, Pver_g16435, Pver_g16452, Pver_g16454, Pver_g16465, Pver_g16466, Pver_g16536, Pver_g16538, Pver_g16544, Pver_g16589, Pver_g16604, Pver_g16614, Pver_g16615, Pver_g16616, Pver_g16627, Pver_g16628, Pver_g16642, Pver_g16687, Pver_g16691, Pver_g16694, Pver_g16708, Pver_g16710, Pver_g16767, Pver_g16784, Pver_g16790, Pver_g16798, Pver_g16803, Pver_g16815, Pver_g16840, Pver_g16844, Pver_g16865, Pver_g16883, Pver_g16911, Pver_g16912, Pver_g16921, Pver_g16922, Pver_g16951, Pver_g16958, Pver_g16991, Pver_g17006, Pver_g17018, Pver_g17072, Pver_g17110, Pver_g17120, Pver_g17131, Pver_g17134, Pver_g17177, Pver_g17180, Pver_g17198, Pver_g17253, Pver_g17277, Pver_g17278, Pver_g17290, Pver_g17313, Pver_g17318, Pver_g17320, Pver_g17368, Pver_g17376, Pver_g17378, Pver_g17386, Pver_g17431, Pver_g17463, Pver_g17484, Pver_g17494, Pver_g17497, Pver_g17500, Pver_g17504, Pver_g17565, Pver_g17567, Pver_g17582, Pver_g17583, Pver_g17604, Pver_g17607, Pver_g17637, Pver_g17657, Pver_g17660, Pver_g17696, Pver_g17698, Pver_g17728, Pver_g17758, Pver_g17778, Pver_g17802, Pver_g17808, Pver_g17823, Pver_g17850, Pver_g17915, Pver_g17932, Pver_g18027, Pver_g18029, Pver_g18045, Pver_g18046, Pver_g18051, Pver_g18094, Pver_g18104, Pver_g18118, Pver_g18120, Pver_g18121, Pver_g18127, Pver_g18140, Pver_g18144, Pver_g18152, Pver_g18155, Pver_g18159, Pver_g18161, Pver_g18166, Pver_g18175, Pver_g18176, Pver_g18179, Pver_g18185, Pver_g18276, Pver_g18315, Pver_g18336, Pver_g18340, Pver_g18416, Pver_g18442, Pver_g18477, Pver_g18478, Pver_g18487, Pver_g18519, Pver_g18529, Pver_g18543, Pver_g18544, Pver_g18546, Pver_g18565, Pver_g18573, Pver_g18576, Pver_g18630, Pver_g18639, Pver_g18701, Pver_g18702, Pver_g18726, Pver_g18739, Pver_g18819, Pver_g18850, Pver_g18851, Pver_g18888, Pver_g18898, Pver_g18899, Pver_g18913, Pver_g18930, Pver_g18933, Pver_g18980, Pver_g19005, Pver_g19006, Pver_g19008, Pver_g19030, Pver_g19044, Pver_g19063, Pver_g19064, Pver_g19070, Pver_g19071, Pver_g19072, Pver_g19084, Pver_g19087, Pver_g19088, Pver_g19147, Pver_g19178, Pver_g19181, Pver_g19186, Pver_g19189, Pver_g19198, Pver_g19199, Pver_g19204, Pver_g19211, Pver_g19216, Pver_g19229, Pver_g19241, Pver_g19246, Pver_g19247, Pver_g19271, Pver_g19279, Pver_g19286, Pver_g19292, Pver_g19309, Pver_g19330, Pver_g19357, Pver_g19426, Pver_g19434, Pver_g19444, Pver_g19474, Pver_g19483, Pver_g19508, Pver_g19516, Pver_g19525, Pver_g19533, Pver_g19536, Pver_g19538, Pver_g19572, Pver_g19588, Pver_g19607, Pver_g19624, Pver_g19641, Pver_g19642, Pver_g19646, Pver_g19655, Pver_g19658, Pver_g19662, Pver_g19669, Pver_g19692, Pver_g19707, Pver_g19734, Pver_g19748, Pver_g19772, Pver_g19795, Pver_g19802, Pver_g19807, Pver_g19818, Pver_g19819, Pver_g19820, Pver_g19857, Pver_g19866, Pver_g19900, Pver_g19915, Pver_g19922, Pver_g19924, Pver_g19939, Pver_g19972, Pver_g19980, Pver_g19998, Pver_g20017, Pver_g20027, Pver_g20094, Pver_g20127, Pver_g20177, Pver_g20179, Pver_g20206, Pver_g20272, Pver_g20276, Pver_g20278, Pver_g20321, Pver_g20331, Pver_g20342, Pver_g20347, Pver_g20350, Pver_g20356, Pver_g20360, Pver_g20362, Pver_g20375, Pver_g20376, Pver_g20382, Pver_g20438, Pver_g20467, Pver_g20488, Pver_g20500, Pver_g20521, Pver_g20528, Pver_g20556, Pver_g20614, Pver_g20617, Pver_g20619, Pver_g20621, Pver_g20624, Pver_g20649, Pver_g20659, Pver_g20662, Pver_g20664, Pver_g20669, Pver_g20675, Pver_g20685, Pver_g20688, Pver_g20712, Pver_g20722, Pver_g20733, Pver_g20745, Pver_g20799, Pver_g20805, Pver_g20831, Pver_g20848, Pver_g20853, Pver_g20945, Pver_g20947, Pver_g21009, Pver_g21013, Pver_g21026, Pver_g21041, Pver_g21048, Pver_g21072, Pver_g21078, Pver_g21102, Pver_g21170, Pver_g21183, Pver_g21193, Pver_g21205, Pver_g21219, Pver_g21220, Pver_g21221, Pver_g21222, Pver_g21232, Pver_g21236, Pver_g21251, Pver_g21306, Pver_g21342, Pver_g21368, Pver_g21391, Pver_g21404, Pver_g21406, Pver_g21411, Pver_g21422, Pver_g21455, Pver_g21463, Pver_g21510, Pver_g21544, Pver_g21564, Pver_g21567, Pver_g21568, Pver_g21603, Pver_g21619, Pver_g21622, Pver_g21633, Pver_g21689, Pver_g21700, Pver_g21780, Pver_g21787, Pver_g21802, Pver_g21806, Pver_g21813, Pver_g21822, Pver_g21847, Pver_g21856, Pver_g21863, Pver_g21866, Pver_g21870, Pver_g21882, Pver_g21895, Pver_g21912, Pver_g21940, Pver_g21945, Pver_g21996, Pver_g22005, Pver_g22011, Pver_g22023, Pver_g22058, Pver_g22061, Pver_g22073, Pver_g22077, Pver_g22082, Pver_g22195, Pver_g22224, Pver_g22228, Pver_g22239, Pver_g22292, Pver_g22327, Pver_g22335, Pver_g22347, Pver_g22349, Pver_g22361, Pver_g22402, Pver_g22427, Pver_g22452, Pver_g22467, Pver_g22483, Pver_g22485, Pver_g22496, Pver_g22501, Pver_g22517, Pver_g22553, Pver_g22556, Pver_g22557, Pver_g22577, Pver_g22606, Pver_g22632, Pver_g22646, Pver_g22685, Pver_g22687, Pver_g22694, Pver_g22741, Pver_g22748, Pver_g22749, Pver_g22750, Pver_g22755, Pver_g22784, Pver_g22788, Pver_g22805, Pver_g22863, Pver_g22869, Pver_g22875, Pver_g22890, Pver_g22897, Pver_g22919, Pver_g22959, Pver_g22961, Pver_g22970, Pver_g22987, Pver_g23054, Pver_g23083, Pver_g23092, Pver_g23101, Pver_g23124, Pver_g23144, Pver_g23159, Pver_g23174, Pver_g23191, Pver_g23224, Pver_g23228, Pver_g23242, Pver_g23246, Pver_g23254, Pver_g23262, Pver_g23347, Pver_g23351, Pver_g23352, Pver_g23374, Pver_g23418, Pver_g23447, Pver_g23539, Pver_g23608, Pver_g23613, Pver_g23620, Pver_g23646, Pver_g23649, Pver_g23687, Pver_g23743, Pver_g23782, Pver_g23792, Pver_g23817, Pver_g23849, Pver_g23853, Pver_g23869, Pver_g23871, Pver_g23879, Pver_g23885, Pver_g23890, Pver_g23911, Pver_g23936, Pver_g23984, Pver_g23996, Pver_g23998, Pver_g24032, Pver_g24106, Pver_g24166, Pver_g24172, Pver_g24202, Pver_g24312, Pver_g24361, Pver_g24374, Pver_g24398, Pver_g24408, Pver_g24460, Pver_g24472, Pver_g24497, Pver_g24505, Pver_g24506, Pver_g24509, Pver_g24517, Pver_g24530, Pver_g24536, Pver_g24540, Pver_g24633, Pver_g24649, Pver_g24706, Pver_g24707, Pver_g24724, Pver_g24733, Pver_g24751, Pver_g24756, Pver_g24800, Pver_g24861, Pver_g24902, Pver_g24904, Pver_g24930, Pver_g25001, Pver_g25028, Pver_g25038, Pver_g25071, Pver_g25080, Pver_g25102, Pver_g25114, Pver_g25144, Pver_g25163, Pver_g25186, Pver_g25229, Pver_g25233, Pver_g25234, Pver_g25238, Pver_g25265, Pver_g25288, Pver_g25317, Pver_g25346, Pver_g25356, Pver_g25405, Pver_g25409, Pver_g25470, Pver_g25487, Pver_g25515, Pver_g25535, Pver_g25577, Pver_g25600, Pver_g25625, Pver_g25643, Pver_g25645, Pver_g25708, Pver_g25714, Pver_g25727, Pver_g25755, Pver_g25763, Pver_g25803, Pver_g25817, Pver_g25818, Pver_g25831, Pver_g25845, Pver_g25850, Pver_g25851, Pver_g25917, Pver_g25935, Pver_g25936, Pver_g25939, Pver_g25969, Pver_g26023, Pver_g26034, Pver_g26064, Pver_g26079, Pver_g26084, Pver_g26085, Pver_g26110, Pver_g26142, Pver_g26147, Pver_g26149, Pver_g26166, Pver_g26167, Pver_g26174, Pver_g26185, Pver_g26193, Pver_g26203, Pver_g26214, Pver_g26241, Pver_g26258, Pver_g26260, Pver_g26285, Pver_g26309, Pver_g26311, Pver_g26338, Pver_g26381, Pver_g26390, Pver_g26408, Pver_g26427, Pver_g26454, Pver_g26455, Pver_g26464, Pver_g26505, Pver_g26549, Pver_g26559, Pver_g26621, Pver_g26647, Pver_g26685, Pver_g26735, Pver_g26758, Pver_g26833, Pver_novel_model_26_5de57afd, Pver_novel_model_59_5de57afd, Pver_novel_model_60_5de57afd, Pver_novel_model_118_5de57afd, Pver_novel_model_133_5de57afd, Pver_novel_model_259_5de57afd, Pver_novel_model_270_5de57afd, Pver_novel_model_290_5de57afd, Pver_novel_model_354_5de57afd, Pver_novel_model_406_5de57afd, Pver_novel_model_437_5de57afd, Pver_novel_model_486_5de57afd, Pver_novel_model_495_5de57afd, Pver_novel_model_669_5de57afd, Pver_novel_model_773_5de57afd, Pver_novel_model_817_5de57afd, Pver_split_gene_g6071-g6071, Pver_g1394, Pver_g11150, Pver_g20580, Pver_g11247, Pver_g11835, Pver_g15125, Pver_g18237, Pver_g20943, Pver_g21036, Pver_g22145, Pver_g22190, Pver_g24030","DEG.GO.terms"
"264",NA,NA,"GO:0042953",0.00512559491224766,0.999842715638205,2,14,"lipoprotein transport","BP",1,"Pver_g212, Pver_g1039, Pver_g1126, Pver_g4645, Pver_g7083, Pver_g8652, Pver_g12055, Pver_g16615, Pver_g16616, Pver_g17072, Pver_g23557, Pver_g26836, Pver_g24151, Pver_g24257","DEG.GO.terms"
"265",NA,NA,"GO:0043243",0.019686428736067,0.999902603963411,1,2,"positive regulation of protein-containing complex disassembly","BP",1,"Pver_g13135, Pver_g19246","DEG.GO.terms"
"266",NA,NA,"GO:0043326",0.0180469364818349,0.999918219162422,1,2,"chemotaxis to folate","BP",1,"Pver_g422, Pver_g7570","DEG.GO.terms"
"267",NA,NA,"GO:0043423",0.019686428736067,0.999902603963411,1,2,"3-phosphoinositide-dependent protein kinase binding","MF",1,"Pver_g13135, Pver_g19246","DEG.GO.terms"
"268",NA,NA,"GO:0043559",0.0484951015727404,0.999044990168853,1,5,"insulin binding","MF",1,"Pver_g9422, Pver_g9614, Pver_g13135, Pver_g14771, Pver_g19246","DEG.GO.terms"
"269",NA,NA,"GO:0044179",0.0129923802675074,0.999321072755922,2,24,"hemolysis in another organism","BP",1,"Pver_g4346, Pver_g7358, Pver_g10081, Pver_g10708, Pver_g11363, Pver_g11819, Pver_g12443, Pver_g16112, Pver_g16288, Pver_g18038, Pver_g18039, Pver_g18040, Pver_g18041, Pver_g18042, Pver_g18477, Pver_g18749, Pver_g21603, Pver_g23506, Pver_g24253, Pver_g24918, Pver_g26376, Pver_g26377, Pver_g26726, Pver_g26727","DEG.GO.terms"
"270",NA,NA,"GO:0045495",0.0480134391772181,0.999025590387325,1,6,"pole plasm","CC",1,"Pver_g545, Pver_g2043, Pver_g2351, Pver_g2982, Pver_g12566, Pver_g18092","DEG.GO.terms"
"271",NA,NA,"GO:0046204",0.00804417813102461,1,1,1,"nor-spermidine metabolic process","BP",1,"Pver_g15981, Pver_novel_model_486_5de57afd","DEG.GO.terms"
"272",NA,NA,"GO:0048269",0.0364477375838055,0.999496468562215,1,4,"methionine adenosyltransferase complex","CC",1,"Pver_g846, Pver_g14739, Pver_g18546, Pver_g26588","DEG.GO.terms"
