"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
1408 0.0868703762853572 3 32 "GO:0015909" "long-chain fatty acid transport" 0.474261067486721
1721 0.21965581784296 4 11 "GO:0015911" "long-chain fatty acid import across plasma membrane" 0.684288717365282
1821 0.00137544900807235 2 67 "GO:0015914;GO:0097035" "phospholipid transport" 0.039469714577004
-969 0.531890919697963 4 9 "GO:0015919;GO:0043574" "peroxisomal transport" 0.885340389949613
507 0.15137016214281 5 175 "GO:0015931" "nucleobase-containing compound transport" 0.596895957347317
-572 0.612005896190119 2 17 "GO:0015936" "coenzyme A metabolic process" 0.905583209612727
-1400 0.366372590435645 2 9 "GO:0015937" "coenzyme A biosynthetic process" 0.808721733130546
-292 0.88842816962808 2 5 "GO:0015939" "pantothenate metabolic process" 0.974006672263996
-2158 0.299288885165345 2 5 "GO:0015949" "nucleobase-containing small molecule interconversion" 0.75356907449818
1981 0.34083669276977 3 5 "GO:0015959" "diadenosine polyphosphate metabolic process" 0.7910413423067
-903 0.104697523669338 3 70 "GO:0015980" "energy derivation by oxidation of organic compounds" 0.518089879348626
-1171 0.346112774882552 2 14 "GO:0015986" "proton motive force-driven ATP synthesis" 0.796202404037672
134 0.747539732688865 1 126 "GO:0016032" "viral process" 0.937498015742039
-61 0.85342782049178 2 198 "GO:0016042" "lipid catabolic process" 0.964285097762886
1637 0.204374429994876 3 13 "GO:0016045;GO:0098543;GO:0071225" "detection of other organism" 0.666535905981466
-291 0.403918882596122 2 180 "GO:0016050" "vesicle organization" 0.830430479290236
-821 0.100437256033458 2 87 "GO:0016051" "carbohydrate biosynthetic process" 0.509693896388569
427 0.452701475382425 2 67 "GO:0016052" "carbohydrate catabolic process" 0.851415241031743
-188 0.595318352424807 3 174 "GO:0016055" "Wnt signaling pathway" 0.902433131275181
3058 0.0628535392960681 4 8 "GO:0016059;GO:0022400" "regulation of opsin-mediated signaling pathway" 0.4000847370741
1984 0.227366352178019 -1 8 "GO:0016062" "obsolete adaptation of rhodopsin mediated signaling" 0.694895909319096
349 0.84244514186958 2 7 "GO:0016064;GO:0019724" "B cell mediated immunity" 0.963964672308524
-1136 4.39126854065868e-12 3 848 "GO:0016070" "RNA metabolic process" 1.22230959829234e-08
-887 0.000912169690632446 2 308 "GO:0016071" "mRNA metabolic process" 0.0290174209585762
-1802 0.0201315954380887 2 36 "GO:0016073" "snRNA metabolic process" 0.218465091235555
-814 0.579928007562422 4 10 "GO:0016075" "rRNA catabolic process" 0.8937689614795
-360 0.71083004252998 4 23 "GO:0016079" "synaptic vesicle exocytosis" 0.928829472317595
1070 0.572940238877977 2 6 "GO:0016081" "synaptic vesicle docking" 0.892670401614092
1815 0.301587755231611 2 7 "GO:0016082" "synaptic vesicle priming" 0.755268368523301
-757 0.490024960064419 4 18 "GO:0016114" "terpenoid biosynthetic process" 0.87025916377083
724 0.475704417570512 4 21 "GO:0016126" "sterol biosynthetic process" 0.867027890941486
-724 0.213393113094844 3 64 "GO:0016137" "glycoside metabolic process" 0.679563621964318
-911 0.463586380033016 2 14 "GO:0016139" "glycoside catabolic process" 0.85911630414241
-1227 0.216057123855223 3 22 "GO:0016180" "snRNA processing" 0.68094731112903
560 0.750119064169721 5 7 "GO:0016188" "synaptic vesicle maturation" 0.937981282554464
-1595 0.443084458212597 2 5 "GO:0016189" "synaptic vesicle to endosome fusion" 0.847613553034544
1070 0.515070289544413 3 8 "GO:0016191;GO:0072318;GO:0072319" "vesicle uncoating" 0.878350068997599
212 0.180432175696376 3 913 "GO:0016192" "vesicle-mediated transport" 0.638161322809228
-194 0.56894823541405 3 189 "GO:0016197" "endosomal transport" 0.891878646968954
1939 0.166573074524673 3 11 "GO:0016199;GO:0016198" "axon choice point recognition" 0.621106701861255
1073 0.513941367903789 2 8 "GO:0016202" "regulation of striated muscle tissue development" 0.878148766521504
-1116 0.221153113280493 2 26 "GO:0016226;GO:0031163" "iron-sulfur cluster assembly" 0.685877148016245
-829 0.178888987493063 4 57 "GO:0016236" "macroautophagy" 0.636805587343592
1267 0.470873581855809 2 7 "GO:0016237" "microautophagy" 0.863841260607054
-675 0.124099167116489 2 113 "GO:0016239" "positive regulation of macroautophagy" 0.555353748663581
-403 0.263536521906502 2 168 "GO:0016241" "regulation of macroautophagy" 0.725213948321056
905 0.303112154011162 2 28 "GO:0016242" "negative regulation of macroautophagy" 0.755268368523301
-4273 0.0398752691100438 2 5 "GO:0016255" "attachment of GPI anchor to protein" 0.322185229514679
-802 0.504115722209335 3 15 "GO:0016266" "O-glycan processing" 0.874205654011157
80 0.811112372773716 3 195 "GO:0016311" "dephosphorylation" 0.957390705226358
-292 0.850761941624404 3 9 "GO:0016319" "mushroom body development" 0.964094082911129
-1226 0.428966993998865 2 9 "GO:0016321" "female meiosis chromosome segregation" 0.843349544151151
794 0.538406770631402 3 13 "GO:0016322" "neuron remodeling" 0.886050873234328
1945 0.0943810787639819 2 16 "GO:0016330;GO:0030713;GO:0030720;GO:0051674;GO:0045466;GO:0048056" "localization of cell" 0.490587736208298
688 0.349795479050035 2 40 "GO:0016331" "morphogenesis of embryonic epithelium" 0.796522061806508
4635 0.0146181904390902 2 6 "GO:0016332" "establishment or maintenance of polarity of embryonic epithelium" 0.175765585689882
-3048 0.142711539977874 2 5 "GO:0016339" "calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules" 0.583315083007948
-1413 0.496681379088917 4 5 "GO:0016344" "meiotic chromosome movement towards spindle pole" 0.873271543785967
377 0.667787715134521 2 28 "GO:0016358" "dendrite development" 0.922188245716068
-1167 0.137741325179802 3 35 "GO:0016441" "post-transcriptional gene silencing" 0.575625921868092
-2398 0.0134236088954706 2 23 "GO:0016445" "somatic diversification of immunoglobulins" 0.167247019071423
-3526 0.00626651117420689 2 13 "GO:0016446;GO:0002566" "somatic diversification of immune receptors via somatic mutation" 0.106033732405735
-1286 0.318822072448391 3 13 "GO:0016447" "somatic recombination of immunoglobulin gene segments" 0.769558870409999
-84 0.961793961799655 2 7 "GO:0016476" "regulation of embryonic cell shape" 0.990254667160843
2370 0.177416733324996 6 7 "GO:0016479" "negative regulation of transcription by RNA polymerase I" 0.634347433795923
-390 0.837039136656448 6 6 "GO:0016480" "negative regulation of transcription by RNA polymerase III" 0.963964672308524
-416 0.351958717167836 4 109 "GO:0016482" "cytosolic transport" 0.797181252976755
970 0.0143441375084989 3 139 "GO:0016485" "protein processing" 0.174478693753355
3012 0.000612672176922481 3 28 "GO:0016486;GO:0140448" "signaling receptor ligand precursor processing" 0.0224122702309256
1988 0.000293022863854413 2 72 "GO:0016525;GO:2000181;GO:1901343" "negative regulation of vasculature development" 0.0128595143521748
1039 0.584051909187798 2 6 "GO:0016539;GO:0030908" "intein-mediated protein splicing" 0.895707156597375
1204 0.195497936064843 2 25 "GO:0016540" "protein autoprocessing" 0.659243510558964
-742 0.695840710437835 5 6 "GO:0016553" "base conversion or substitution editing" 0.926733309810389
-1289 0.336934498951757 2 12 "GO:0016556" "mRNA modification" 0.786792934423
40 0.984799469996545 2 5 "GO:0016558" "protein import into peroxisome matrix" 0.995769323476313
1280 0.538071284753828 3 5 "GO:0016559" "peroxisome fission" 0.886050873234328
-704 0.615789617041258 -1 11 "GO:0016570" "obsolete histone modification" 0.905583209612727
-165 0.897932420020084 -1 13 "GO:0016571" "obsolete histone methylation" 0.975547101126998
-653 0.691244869487797 -1 8 "GO:0016572" "obsolete histone phosphorylation" 0.925800279972604
-1391 0.0908338943277362 -1 32 "GO:0016573" "obsolete histone acetylation" 0.484824822360985
794 0.589186098655222 -1 10 "GO:0016574" "obsolete histone ubiquitination" 0.899407065570862
-532 0.608835149496297 -1 20 "GO:0016575" "obsolete histone deacetylation" 0.905284529178922
-1166 0.385063192976087 -1 12 "GO:0016578" "obsolete histone deubiquitination" 0.822919342909087
-782 0.115435267035627 2 88 "GO:0016579;GO:0070646" "protein modification by small protein removal" 0.535401231260199
-533 0.717152080642222 -1 10 "GO:0016584" "obsolete nucleosome positioning" 0.931373219747275
-946 0.480946783434007 2 12 "GO:0016601" "Rac protein signal transduction" 0.869865906548977
-1678 0.231327005114017 3 11 "GO:0016925" "protein sumoylation" 0.697398061735272
1994 0.225235145257656 4 8 "GO:0016926" "protein desumoylation" 0.690984413756297
-1000 0.456248867838897 2 12 "GO:0016973" "poly(A)+ mRNA export from nucleus" 0.853292080931165
754 0.479587549357217 2 19 "GO:0017000;GO:0016999" "antibiotic metabolic process" 0.869865906548977
-2440 0.0305241364238128 4 17 "GO:0017004" "cytochrome complex assembly" 0.278570274543223
613 0.222719866123266 2 86 "GO:0017015;GO:1903844" "regulation of cellular response to transforming growth factor beta stimulus" 0.686534603935892
910 0.358711945253409 2 22 "GO:0017121" "plasma membrane phospholipid scrambling" 0.80327811714631
34 0.970975438253356 3 25 "GO:0017145" "stem cell division" 0.991820232065401
-685 0.0783576076210491 2 144 "GO:0017148" "negative regulation of translation" 0.45486632077829
430 0.612426151262596 3 30 "GO:0017156" "calcium-ion regulated exocytosis" 0.905583209612727
245 0.51299257463087 2 156 "GO:0017157" "regulation of exocytosis" 0.87788335266959
-516 0.483273072571122 2 40 "GO:0017158" "regulation of calcium ion-dependent exocytosis" 0.869865906548977
1227 0.455263082370264 3 8 "GO:0017183" "protein histidyl modification to diphthamide" 0.853292080931165
-460 0.808606180553379 2 6 "GO:0017185" "peptidyl-lysine hydroxylation" 0.956764357014908
-3800 0.00223342468296709 3 14 "GO:0018022" "peptidyl-lysine methylation" 0.0535925655606801
-5461 0.00862903061976704 2 5 "GO:0018023" "peptidyl-lysine trimethylation" 0.129919516743461
-1569 0.45055742722355 2 5 "GO:0018026" "peptidyl-lysine monomethylation" 0.849874885900516
-1061 0.429336732505703 5 12 "GO:0018095" "protein polyglutamylation" 0.843349544151151
406 0.326520348908203 2 127 "GO:0018105;GO:0018209" "peptidyl-serine modification" 0.7774759548212
236 0.678572564472245 2 67 "GO:0018107;GO:0018210" "peptidyl-threonine modification" 0.923396105210703
630 0.113938701790531 2 137 "GO:0018108;GO:0018212" "peptidyl-tyrosine modification" 0.535401231260199
1763 0.041266746305081 3 29 "GO:0018126" "protein hydroxylation" 0.327430497411761
3286 0.0614857618754617 2 7 "GO:0018149" "peptide cross-linking" 0.397089601346514
3093 0.103185560996681 2 6 "GO:0018158" "protein oxidation" 0.515617050891814
-218 0.298705659389706 2 508 "GO:0018193" "peptidyl-amino acid modification" 0.752746457091515
-501 0.64760415535641 2 18 "GO:0018198" "peptidyl-cysteine modification" 0.915791863228901
-973 0.26013228943141 2 29 "GO:0018200" "peptidyl-glutamic acid modification" 0.724406676864743
544 0.685093135529705 2 12 "GO:0018202" "peptidyl-histidine modification" 0.923517134122612
-853 0.117857055911045 2 73 "GO:0018205" "peptidyl-lysine modification" 0.541222962872505
-2102 0.231690005713304 2 7 "GO:0018206" "peptidyl-methionine modification" 0.697953604873357
-35 0.96043525729837 2 44 "GO:0018208" "peptidyl-proline modification" 0.989738590318915
-3357 0.0124057182284247 3 12 "GO:0018216;GO:0018195" "peptidyl-arginine modification" 0.158764674431357
-1019 0.510831307266084 3 9 "GO:0018230;GO:0018231" "peptidyl-L-cysteine S-palmitoylation" 0.876903449753404
-1028 0.531708003394449 3 8 "GO:0018242" "protein O-linked glycosylation via serine" 0.885340389949613
-1726 0.293721197100428 4 8 "GO:0018243" "protein O-linked glycosylation via threonine" 0.74881017900194
-741 0.487231340217242 4 19 "GO:0018279" "protein N-linked glycosylation via asparagine" 0.869865906548977
3726 0.00386992365171232 -1 13 "GO:0018298" "obsolete protein-chromophore linkage" 0.074706316891495
-3468 0.0348722509277373 3 8 "GO:0018342;GO:0097354" "prenylation" 0.301918850567206
-3112 0.134432826370293 3 5 "GO:0018344" "protein geranylgeranylation" 0.573781294107456
-144 0.89876572653666 2 17 "GO:0018345" "protein palmitoylation" 0.975719361191397
-1187 0.531829290876657 3 6 "GO:0018393;GO:0006475" "internal protein amino acid acetylation" 0.885340389949613
-791 0.63035115062706 2 8 "GO:0018394" "peptidyl-lysine acetylation" 0.909581351876839
2563 0.0391947477888876 2 14 "GO:0018401;GO:0019471" "4-hydroxyproline metabolic process" 0.318712719117767
-2205 0.100422109227943 3 12 "GO:0018410" "C-terminal protein amino acid modification" 0.509693896388569
1666 0.0537800580204161 2 29 "GO:0018904" "ether metabolic process" 0.375179928570998
1686 0.000211542250196693 2 105 "GO:0018958" "phenol-containing compound metabolic process" 0.0102404844073477
-634 0.68248607466548 2 9 "GO:0018991" "egg-laying behavior" 0.923459662980297
-1344 0.33768373319192 4 11 "GO:0018992" "germ-line sex determination" 0.787551463208806
-361 0.862265963500324 3 5 "GO:0019049" "virus-mediated perturbation of host defense response" 0.967518830091168
1504 0.195676885835114 2 16 "GO:0019054" "modulation by virus of host cellular process" 0.659243510558964
1800 0.180019403922775 2 12 "GO:0019065;GO:0075509" "endocytosis involved in viral entry into host cell" 0.637125178580036
90 0.956286372851549 2 8 "GO:0019068" "virion assembly" 0.988687777621198
184 0.900489467874914 4 10 "GO:0019076;GO:0035891" "viral release from host cell" 0.976056243703202
-616 0.564046153858651 2 19 "GO:0019079" "viral genome replication" 0.891878646968954
2279 0.229879431711653 7 6 "GO:0019081;GO:0032057" "negative regulation of translational initiation in response to stress" 0.696825996883445
-1748 0.132696749343623 2 16 "GO:0019082" "viral protein processing" 0.570240418130183
996 0.63187085811118 4 5 "GO:0019094;GO:0007316" "pole plasm RNA localization" 0.909646541251109
220 0.513511600027957 5 193 "GO:0019216" "regulation of lipid metabolic process" 0.878028547298369
-130 0.865406526520443 3 37 "GO:0019217" "regulation of fatty acid metabolic process" 0.968875690151021
165 0.789395633982116 2 57 "GO:0019218;GO:0050810" "regulation of steroid metabolic process" 0.950998808564908
44 0.914644937048246 3 129 "GO:0019221" "cytokine-mediated signaling pathway" 0.978521074326532
-4150 0.000840880980657474 4 14 "GO:0019226" "transmission of nerve impulse" 0.0276926023282264
1304 0.0630659298810908 2 44 "GO:0019228" "neuronal action potential" 0.400785424255745
1103 0.129222619991673 6 41 "GO:0019229" "regulation of vasoconstriction" 0.562456861214733
2630 0.00058786239344083 5 37 "GO:0019233" "sensory perception of pain" 0.0219639593576181
-1078 0.539732981528155 4 7 "GO:0019284" "L-methionine salvage from S-adenosylmethionine" 0.886924631900298
-505 0.312322679660309 2 87 "GO:0019318" "hexose metabolic process" 0.763705081176947
-258 0.824658229336171 2 16 "GO:0019320" "hexose catabolic process" 0.960943467253673
643 0.54653155245496 3 19 "GO:0019321" "pentose metabolic process" 0.889280326462547
-1 0.999692900015549 4 5 "GO:0019323" "pentose catabolic process" 0.99987021850541
2881 0.00297870011919171 2 23 "GO:0019344" "cysteine biosynthetic process" 0.0635341898986216
2336 0.155264776237795 4 8 "GO:0019346;GO:0009092;GO:0070814" "transsulfuration" 0.604055632021527
-2469 0.039794387350253 4 15 "GO:0019348;GO:0016093" "polyprenol metabolic process" 0.321999061597178
1273 0.259024974132105 4 17 "GO:0019359;GO:0019363;GO:0009435" "nicotinamide nucleotide biosynthetic process" 0.724406676864743
1020 0.303940158016577 5 22 "GO:0019369" "arachidonic acid metabolic process" 0.75537270521352
