gene_id	GO.ID
Pver_g17905	GO:0001657;GO:0001755;GO:0001838;GO:0006919;GO:0007030;GO:0007158;GO:0007411;GO:0007497;GO:0010628;GO:0010976;GO:0014042;GO:0014068;GO:0030335;GO:0033141;GO:0033619;GO:0033630;GO:0035799;GO:0035860;GO:0043410;GO:0045792;GO:0045793;GO:0045893;GO:0048265;GO:0048484;GO:0050770;GO:0051897;GO:0060041;GO:0060384;GO:0061146;GO:0071300;GO:0072300;GO:0090303;GO:0098742;GO:2001241;GO:0004714;GO:0005509;GO:0005515;GO:0005769;GO:0005887;GO:0010008;GO:0030424;GO:0030425;GO:0043025;GO:0043235;GO:0045121;GO:0045177;GO:0098797;GO:0006468;GO:0004672;GO:0004713;GO:0005524
Pver_g17906	GO:0000245;GO:0000381;GO:0021987;GO:1990416;GO:1990830;GO:0003723;GO:0005515;GO:0000974;GO:0005829;GO:0016607;GO:0071007;GO:0071014;GO:0000398;GO:0006396;GO:0006397;GO:0005634
Pver_g17909	GO:0017148;GO:0031047;GO:0005488;GO:0005515;GO:0008270;GO:0046872;GO:0005737
Pver_g17910	GO:0000245;GO:0000381;GO:0021987;GO:1990416;GO:1990830;GO:0003723;GO:0000974;GO:0005829;GO:0016607;GO:0071007;GO:0071014;GO:0000398;GO:0006396;GO:0005515
Pver_g17940	GO:0007165;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0000922;GO:0005815;GO:0012505;GO:0016020;GO:0043231;GO:0072686;GO:0099738
Pver_g17950	GO:0048522;GO:0051726;GO:0005515;GO:0005938;GO:0016020;GO:0043231;GO:0072686
Pver_g17957	GO:0006259;GO:0016787;GO:0097159;GO:1901363;GO:0015074;GO:0003676
Pver_g17969	GO:0006928;GO:0007165;GO:0010646;GO:0032414;GO:0032989;GO:0033365;GO:0034330;GO:0042221;GO:0043266;GO:0045184;GO:0048666;GO:0050801;GO:0055117;GO:0060341;GO:0061024;GO:0072659;GO:0086019;GO:0086070;GO:0098901;GO:1903169;GO:1904064;GO:2001257;GO:0019899;GO:0012505;GO:0030017;GO:0043231;GO:0044304;GO:0045202;GO:0098590;GO:0042981;GO:0005515
Pver_g17994	GO:0017000;GO:0000166;GO:0016829;GO:0046872
Pver_g18002	GO:0005515;GO:0005654;GO:0005829
Pver_g18006	GO:0008654;GO:0016831;GO:0005773;GO:0012505;GO:0098588;GO:0004609
Pver_g18025	GO:0090304;GO:0016787;GO:0015074;GO:0003676
Pver_g18027	GO:0001745;GO:0006950;GO:0007154;GO:0009605;GO:0042221;GO:0048666;GO:0050794;GO:0050808;GO:0051716;GO:0061024;GO:0042802;GO:0046983;GO:0005911;GO:0016020;GO:0071944;GO:0098793;GO:0007155;GO:0007156;GO:0005044;GO:0005509;GO:0005886
Pver_g18028	GO:0009611;GO:0010033;GO:0031175;GO:0042127;GO:0048513;GO:0048518;GO:0051716;GO:0060255;GO:0005515;GO:0005576;GO:0062023;GO:0007155;GO:0007156;GO:0005509;GO:0005886;GO:0016020
Pver_g18032	GO:0006310;GO:0015074;GO:0003677
Pver_g18033	GO:0006310;GO:0015074;GO:0003677
Pver_g18038	GO:0019835;GO:0035821;GO:0044179;GO:0090729;GO:0005576;GO:0042151
Pver_g18050	GO:0009790;GO:0016567;GO:0017148;GO:0031047;GO:0005488;GO:0016740;GO:0005515;GO:0008270
Pver_g18057	GO:0006260;GO:0071897;GO:0000166;GO:0003676;GO:0003677;GO:0003887;GO:0016740;GO:0016779
Pver_g18058	GO:0003676;GO:0071897;GO:0034061
Pver_g18064	GO:0035617;GO:0090316;GO:1903843;GO:0005515;GO:0070628;GO:0010494;GO:0016020;GO:0008270
Pver_g18074	GO:0000027;GO:0006364;GO:0022610;GO:0110136;GO:2000200;GO:0003774;GO:0005515;GO:0008201;GO:0016887;GO:0046789;GO:0005615;GO:0005654;GO:0005737;GO:0015630;GO:0016324;GO:0032991;GO:0044647;GO:1990225
Pver_g18075	GO:0031398;GO:0051865;GO:0070987;GO:1900425;GO:1901485;GO:1902456;GO:0002039;GO:0005102;GO:0008270;GO:0042803;GO:0061630;GO:0000151;GO:0005654;GO:0005829
Pver_g18089	unknown
Pver_g18090	GO:0006278;GO:0003964;GO:0006807;GO:0009987;GO:0043170;GO:0044238;GO:0016787;GO:0140096;GO:0110165
Pver_g18106	GO:0002155;GO:0002353;GO:0003085;GO:0006508;GO:0042593;GO:0043535;GO:0060055;GO:0097009;GO:1905146;GO:2000377;GO:0008236;GO:0008239;GO:0005576;GO:0005794;GO:0005829;GO:0035578;GO:0045178
Pver_g1811	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738
Pver_g1812	GO:0007165;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0000922;GO:0005815;GO:0012505;GO:0016020;GO:0043231;GO:0072686;GO:0099738
Pver_g18122	GO:0006259;GO:0004518;GO:0016740;GO:0097159;GO:0140640;GO:1901363;GO:0005634;GO:0000723;GO:0006281;GO:0003676;GO:0003678;GO:0008270;GO:0006310;GO:0032508;GO:0005524;GO:0016787
Pver_g18124	GO:0003676;GO:0008270;GO:0000723;GO:0006281;GO:0006310;GO:0015074;GO:0032508;GO:0003678;GO:0005524;GO:0016787
Pver_g18125	GO:0006508;GO:0061400;GO:0003700;GO:0008234;GO:0008270
Pver_g18132	GO:0042476;GO:0005515;GO:0005634;GO:0005737
Pver_g18134	GO:0006811;GO:0006950;GO:0007186;GO:0007631;GO:0019932;GO:0044057;GO:0048518;GO:0065008;GO:0005488;GO:0008188;GO:0005886;GO:0004930;GO:0016021
Pver_g18137	GO:0061400;GO:0003700;GO:0008270;GO:0016020;GO:0016021
Pver_g18154	GO:0002376;GO:0003013;GO:0006952;GO:0009893;GO:0010468;GO:0044419;GO:0048523;GO:0005515;GO:0044877;GO:0046872;GO:0005576;GO:0005509
Pver_g18159	GO:0000132;GO:0031291;GO:0051661;GO:0060236;GO:1904778;GO:1905832;GO:0001965;GO:0005092;GO:0008022;GO:0019904;GO:0042802;GO:0043621;GO:0070840;GO:0005813;GO:0005829;GO:0012505;GO:0016020;GO:0032991;GO:0043231;GO:0097431;GO:0097575;GO:0005515
Pver_g18161	GO:0000132;GO:0008277;GO:0031291;GO:0050790;GO:0051661;GO:0060236;GO:1904778;GO:1905832;GO:0001965;GO:0005092;GO:0008022;GO:0019904;GO:0042802;GO:0043621;GO:0070840;GO:0005813;GO:0005829;GO:0012505;GO:0016020;GO:0032991;GO:0043231;GO:0097431;GO:0097575;GO:0005515
Pver_g18164	GO:0006583;GO:0051289;GO:0004503;GO:0005507;GO:0042803;GO:0042470;GO:0016491
Pver_g18196	GO:0006508;GO:0042981;GO:0004197;GO:0005515
Pver_g182	GO:0001822;GO:0002009;GO:0007368;GO:0007507;GO:0009887;GO:0016043;GO:0030111;GO:0035295;GO:0048598;GO:0050793;GO:0005929;GO:0005515;GO:0005871;GO:0016020
Pver_g1820	GO:0007154;GO:0023052;GO:0050794;GO:0065008;GO:0015267;GO:0038023;GO:0005886;GO:0016021;GO:0045202;GO:0006811;GO:0034220;GO:0004888;GO:0005216;GO:0005230
Pver_g18204	GO:0005201
Pver_g18206	GO:0003824
Pver_g1821	GO:0008306;GO:0048856;GO:0098962;GO:0099645;GO:0005515;GO:0005737;GO:0043231;GO:0098892;GO:0098978;GO:0046872;GO:0005576
Pver_g18219	GO:0005488;GO:0005634;GO:0007186;GO:0004930;GO:0016021
Pver_g1822	GO:0016740
Pver_g18222	GO:0007275;GO:0010243;GO:0014070;GO:0015732;GO:0015747;GO:0032940;GO:0038183;GO:0048661;GO:0060271;GO:0070730;GO:0071716;GO:0140115;GO:0001409;GO:0015132;GO:0015143;GO:0015431;GO:0015432;GO:0015562;GO:0022853;GO:0034634;GO:0016021;GO:0016323;GO:0031088;GO:0098591;GO:0042908;GO:0055085;GO:0005524;GO:0008559;GO:0140359;GO:0000166;GO:0016020
Pver_g18224	GO:0009987;GO:0010033;GO:0010876;GO:0032501;GO:0050789;GO:0071702;GO:0016020
Pver_g18226	GO:0005576
Pver_g18227	GO:0005576
Pver_g1823	GO:0031340;GO:0032024;GO:0045956;GO:0048791;GO:0061669;GO:0005509;GO:0005544;GO:0005546;GO:0008270;GO:0008430;GO:0019905;GO:0042301;GO:0044877;GO:0070679;GO:0005794;GO:0005829;GO:0005886;GO:0019898;GO:0030141;GO:0030672;GO:0031201;GO:0043005;GO:0006886;GO:0006887;GO:0031267;GO:0008021;GO:0016020;GO:0046872
Pver_g18230	unknown
Pver_g18239	GO:0001759;GO:0008284;GO:0008543;GO:0010628;GO:0010715;GO:0010966;GO:0016477;GO:0018108;GO:0042593;GO:0042632;GO:0043085;GO:0045862;GO:0046777;GO:0051174;GO:0055062;GO:0061144;GO:0070374;GO:0070640;GO:0070857;GO:0090272;GO:2000573;GO:2000830;GO:0005007;GO:0008201;GO:0017134;GO:0005783;GO:0005794;GO:0005887;GO:0005911;GO:0030133;GO:0006468;GO:0004672;GO:0004713;GO:0005524
Pver_g18244	GO:0009968;GO:0010975;GO:0016311;GO:0048522;GO:0050793;GO:0051963;GO:0098742;GO:0004721;GO:0005102;GO:0005887;GO:0043227;GO:0045202;GO:0006470;GO:0004725;GO:0005515;GO:0016791
Pver_g18245	GO:0001755;GO:0007166;GO:0007411;GO:0007417;GO:0009887;GO:0010033;GO:0021545;GO:0048483;GO:0048522;GO:0061548;GO:0070887;GO:0072359;GO:0005515;GO:0038023;GO:0005886;GO:0045202;GO:0150034
Pver_g18248	GO:0005488;GO:0005737;GO:0012505;GO:0016020;GO:0043231;GO:0005509
Pver_g18251	GO:0002606;GO:0014067;GO:0031396;GO:0032088;GO:0032496;GO:0032687;GO:0032688;GO:0032691;GO:0032695;GO:0032715;GO:0032720;GO:0032755;GO:0032760;GO:0042110;GO:0043085;GO:0043123;GO:0043124;GO:0043281;GO:0045824;GO:0046330;GO:0048147;GO:0050680;GO:0050728;GO:0050830;GO:0070374;GO:1900016;GO:1900226;GO:1901223;GO:1904417;GO:0036312;GO:0005829;GO:0005886;GO:0034451;GO:0045335;GO:0048471;GO:0005515
Pver_g18277	GO:0050790;GO:1902531;GO:0005488;GO:0030234;GO:0005737;GO:0043231;GO:0007165;GO:0005515
Pver_g18287	unknown
Pver_g18292	unknown
Pver_g18296	GO:0006468;GO:0004672
Pver_g18298	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;GO:0016567;GO:0004842
Pver_g18325	GO:0090304;GO:0016787;GO:0097159;GO:1901363;GO:0003676
Pver_g18339	GO:0045893;GO:0005654;GO:0006355;GO:0005515;GO:0032783
Pver_g18341	GO:0000723;GO:0006261;GO:0006302;GO:0007275;GO:0007569;GO:0009314;GO:0032508;GO:0050794;GO:0000217;GO:0003678;GO:0005515;GO:0008408;GO:0016895;GO:0044877;GO:0046872;GO:0051880;GO:0005654;GO:0005694;GO:0005739;GO:0005856;GO:0016020;GO:0006139;GO:0003676
Pver_g18356	GO:0046872
Pver_g18360	GO:0004500;GO:0016021
Pver_g18361	GO:0007346;GO:0019900;GO:0000922;GO:0005815;GO:0030496;GO:0072686;GO:0007018;GO:0003777;GO:0005524;GO:0008017;GO:0005874
Pver_g18362	GO:0007165;GO:0048522;GO:0050790;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0000922;GO:0005815;GO:0012505;GO:0016020;GO:0043231;GO:0072686;GO:0099738
Pver_g18363	GO:0051726;GO:0005515;GO:0005819;GO:0005938;GO:0016020;GO:0016021
Pver_g18368	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738
Pver_g18376	GO:0005509;GO:0016020;GO:0016021
Pver_g18397	GO:0005634;GO:0005737;GO:0005886;GO:0016020;GO:0016021;GO:0016324
Pver_g18398	GO:0004842;GO:0043130;GO:0015074;GO:0003676;GO:0008270
Pver_g18399	unknown
Pver_g18400	unknown
Pver_g18406	GO:0006310;GO:0032196;GO:0090305;GO:0003676;GO:0004540;GO:0008233;GO:0034061;GO:0005634;GO:0015074;GO:0008270
Pver_g18407	GO:0043087;GO:0044092;GO:0050794;GO:0005515;GO:0030695;GO:0005783;GO:0005794;GO:0005819;GO:0031090;GO:0071944
Pver_g18408	GO:0007004;GO:0022616;GO:0003677;GO:0003721;GO:0003723;GO:0003964;GO:0016740;GO:0016779;GO:0042162;GO:0046872;GO:0070034;GO:0000333;GO:0000781;GO:0005634;GO:0005694;GO:0016021
Pver_g1841	GO:0003676;GO:0015074;GO:0008270;GO:0046872
Pver_g18420	GO:0003676;GO:0008270
Pver_g18424	GO:0043086;GO:0052547;GO:0030414;GO:0042302;GO:0005576
Pver_g18449	GO:0015074;GO:0003676
Pver_g18450	GO:0006468;GO:0007165;GO:0010033;GO:0044782;GO:0070887;GO:1901700;GO:0004674;GO:0005488;GO:0016020;GO:0043227;GO:0120025;GO:0004672;GO:0005524
Pver_g18454	GO:0006259;GO:0005488;GO:0016779;GO:0016787
Pver_g18455	GO:0006259;GO:0003676;GO:0004518;GO:0016779;GO:0140640;GO:0005634;GO:0008270
Pver_g18456	unknown
Pver_g18461	GO:0090304;GO:0004518;GO:0016740;GO:0097159;GO:0140640;GO:1901363;GO:0005634;GO:0003676;GO:0008270
Pver_g18487	GO:0000132;GO:0007346;GO:0031291;GO:0051661;GO:0060236;GO:1904778;GO:1905832;GO:0001965;GO:0005092;GO:0008022;GO:0019900;GO:0019904;GO:0042802;GO:0043621;GO:0070840;GO:0005813;GO:0005829;GO:0012505;GO:0016020;GO:0030496;GO:0032991;GO:0043231;GO:0097431;GO:0097575;GO:0005515
Pver_g18489	GO:0006807;GO:0043170;GO:0044238;GO:0004518;GO:0005488;GO:0110165;GO:0004521
Pver_g18490	GO:0016021
Pver_g18509	GO:0009987;GO:0050789;GO:0005515
Pver_g18527	GO:0016021
Pver_g18529	GO:0000165;GO:0001933;GO:0006979;GO:0007005;GO:0007040;GO:0009968;GO:0010256;GO:0010955;GO:0010975;GO:0016242;GO:0018107;GO:0019637;GO:0021772;GO:0022603;GO:0031331;GO:0031398;GO:0032386;GO:0033043;GO:0033365;GO:0035640;GO:0042391;GO:0043067;GO:0043086;GO:0043393;GO:0045595;GO:0045860;GO:0048812;GO:0050801;GO:0050804;GO:0051051;GO:0051129;GO:0051239;GO:0051336;GO:0051646;GO:0060159;GO:0060548;GO:0060828;GO:0080135;GO:1900242;GO:1901214;GO:1902533;GO:0000149;GO:0004674;GO:0015631;GO:0016787;GO:0030234;GO:0032555;GO:0035639;GO:0042802;GO:0044877;GO:0046872;GO:0005741;GO:0005764;GO:0005768;GO:0005776;GO:0005783;GO:0005794;GO:0005829;GO:0005886;GO:0008021;GO:0030425;GO:0031984;GO:0032991;GO:0043025;GO:0045121;GO:0150034;GO:0006468;GO:0004672;GO:0005515;GO:0005524
Pver_g18549	GO:0008654;GO:0016831;GO:0005774;GO:0012505;GO:0004609
Pver_g18550	GO:0016020
Pver_g18557	GO:0005819
Pver_g18558	GO:0006259;GO:0006260;GO:0051276;GO:0003677;GO:0004386;GO:0005634;GO:0005739;GO:0016020;GO:0043232;GO:0000723;GO:0006281;GO:0003678;GO:0005515
Pver_g18561	GO:0006909;GO:0006972;GO:0016477;GO:0030032;GO:0030036;GO:0030587;GO:0031269;GO:0031272;GO:0042331;GO:0043052;GO:0043327;GO:0048870;GO:0051591;GO:0051764;GO:0003779;GO:0005515;GO:0051015;GO:0001891;GO:0005737;GO:0005884;GO:0005886;GO:0005938;GO:0015629;GO:0030864;GO:0031012;GO:0031143;GO:0031252;GO:0061802;GO:0061803;GO:0070685;GO:0097575
Pver_g18563	GO:0005515;GO:0008061;GO:0016020;GO:0005509;GO:0016021
Pver_g18572	GO:0009263;GO:0015074;GO:0003676;GO:0004748;GO:0005829
Pver_g18574	GO:0016239;GO:0034260;GO:1905098;GO:0005092;GO:0005515;GO:0000139;GO:0005789;GO:0005819;GO:0005886;GO:0005938;GO:0032991
Pver_g18575	GO:0015671;GO:0005344;GO:0019825;GO:0020037;GO:0046872
Pver_g18576	GO:0000132;GO:0008277;GO:0016239;GO:0031291;GO:0034260;GO:0051661;GO:0060236;GO:1904778;GO:1905098;GO:1905832;GO:0001965;GO:0005092;GO:0008022;GO:0019904;GO:0042802;GO:0043621;GO:0070840;GO:0000139;GO:0005789;GO:0005813;GO:0005829;GO:0005886;GO:0032991;GO:0097431;GO:0097575;GO:0005515
Pver_g18593	GO:0006796;GO:0007155;GO:0010646;GO:0023051;GO:0031344;GO:0048523;GO:0048583;GO:0048699;GO:0050807;GO:0005515;GO:0016791;GO:0016020;GO:0045202;GO:0016021
Pver_g18598	GO:0048522;GO:0005488;GO:0110165;GO:0005515
Pver_g18608	GO:0006508;GO:0008236;GO:0110165;GO:0004252;GO:0016020
Pver_g18613	GO:0032501;GO:0050794;GO:0042995;GO:0043226
Pver_g18617	GO:0090305;GO:0003676;GO:0008408
Pver_g18621	unknown
Pver_g18622	GO:0015074;GO:0003676
Pver_g18631	GO:0003676;GO:0015074
Pver_g18635	unknown
Pver_g18645	GO:0007186;GO:0004888;GO:0046872;GO:0005887;GO:0030054;GO:0007166;GO:0004930;GO:0016021
Pver_g18646	GO:0002250;GO:0002376;GO:0007165;GO:0007166;GO:0007186;GO:0007189;GO:0004888;GO:0004930;GO:0005509;GO:0005886;GO:0005887;GO:0009897;GO:0016020;GO:0016021;GO:0071944
Pver_g18649	GO:0006928;GO:0007155;GO:0007409;GO:0007417;GO:0009968;GO:0010975;GO:0016311;GO:0040011;GO:0044087;GO:0048513;GO:0050808;GO:0051130;GO:0051241;GO:0051960;GO:0065008;GO:0004721;GO:0005515;GO:0005737;GO:0005886;GO:0016021;GO:0031982;GO:0042995;GO:0045202;GO:0006470;GO:0004725;GO:0016791
Pver_g18653	GO:0006259;GO:0004518;GO:0016740;GO:0097159;GO:0140640;GO:1901363;GO:0006508;GO:0015074;GO:0003676;GO:0004190;GO:0008270;GO:0006468;GO:0018108;GO:0000166;GO:0004672;GO:0004713;GO:0004714;GO:0005524;GO:0046872;GO:0016020;GO:0016021
Pver_g18654	GO:0000723;GO:0006281;GO:0006310;GO:0015074;GO:0032508;GO:0003676;GO:0003678;GO:0005524;GO:0016787
Pver_g18657	GO:0003677;GO:0046872
Pver_g18663	GO:0015074;GO:0003676;GO:0008270
Pver_g18686	GO:0006810;GO:0007005;GO:0007610;GO:0008104;GO:0019538;GO:0044248;GO:0051641;GO:0005764;GO:0005783;GO:0010008;GO:0031966;GO:0098992;GO:0071205
Pver_g18696	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738
Pver_g18712	GO:0000050;GO:0000415;GO:0000821;GO:0006099;GO:0006106;GO:0006108;GO:0048873;GO:0120162;GO:2001034;GO:0004333;GO:0005739;GO:0003824;GO:0045239
Pver_g18714	GO:0016567;GO:0051438;GO:0060442;GO:0060743;GO:0140627;GO:1902041;GO:2000001;GO:0005123;GO:1990756;GO:0005654;GO:0005829;GO:0031462;GO:0006468;GO:0003824;GO:0004672;GO:0005515;GO:0005524;GO:0000166
Pver_g18723	GO:0090304;GO:0003824;GO:0005488;GO:0015074;GO:0003676
Pver_g18725	GO:0007015;GO:0030050;GO:0030900;GO:0061502;GO:0000146;GO:0000166;GO:0005516;GO:0019904;GO:0048306;GO:0051015;GO:0005768;GO:0005790;GO:0005902;GO:0005903;GO:0016323;GO:0016459;GO:0030673;GO:0043025;GO:0043209;GO:0044853;GO:0097440;GO:0003774;GO:0005515;GO:0005524
Pver_g18737	GO:0090304;GO:0016787
Pver_g18738	GO:0010811;GO:0030198;GO:0005604;GO:0005509
Pver_g18749	GO:0019835;GO:0035821;GO:0044179;GO:0090729;GO:0005576;GO:0042151
Pver_g18751	GO:0006888;GO:0007030;GO:0014068;GO:0016310;GO:0045054;GO:0045792;GO:0061635;GO:0090303;GO:0004713;GO:0005515;GO:0005794;GO:0016020;GO:0030008;GO:0045177;GO:0006468;GO:0004672
Pver_g18761	GO:0006508;GO:0006950;GO:0007399;GO:0009628;GO:0030218;GO:0031647;GO:0043066;GO:0048011;GO:0048468;GO:0048646;GO:0072734;GO:0097190;GO:0097194;GO:1901700;GO:1902004;GO:0005515;GO:0097199;GO:0097200;GO:0005634;GO:0005829;GO:0004197;GO:0008234
Pver_g18775	unknown
Pver_g18778	GO:0007346;GO:0008277;GO:0016239;GO:0034260;GO:1905098;GO:0001965;GO:0005092;GO:0019900;GO:0000139;GO:0005789;GO:0005819;GO:0005886;GO:0005938;GO:0030496;GO:0032991;GO:0005515
Pver_g18797	GO:0008277;GO:0016239;GO:0034260;GO:1905098;GO:0001965;GO:0005092;GO:0000139;GO:0005789;GO:0005819;GO:0005886;GO:0005938;GO:0032991;GO:0005515
Pver_g18798	GO:0007165;GO:0007186;GO:0004930;GO:0004977;GO:0004980;GO:0005886;GO:0016020;GO:0016021
Pver_g18806	GO:0010811;GO:0030198;GO:0030326;GO:0030501;GO:0035583;GO:0045669;GO:0060346;GO:0005102;GO:0005509;GO:0030023;GO:0001527;GO:0005576;GO:0005604
Pver_g18810	GO:0005488
Pver_g18811	GO:0010269;GO:0016491;GO:0005829;GO:0005886
Pver_g18821	GO:0006278;GO:0006313;GO:0003824;GO:0003964;GO:0016740;GO:0016779;GO:0005575
Pver_g18823	GO:0043087;GO:0044092;GO:0050794;GO:0005515;GO:0030695;GO:0005783;GO:0005794;GO:0005819;GO:0031090;GO:0071944
Pver_g18828	unknown
Pver_g18830	unknown
Pver_g18849	GO:0046983;GO:0006278;GO:0003964
Pver_g18851	GO:0006511;GO:0045879;GO:0042802;GO:0042826;GO:0097602;GO:0043227;GO:0051260;GO:0005515
Pver_g18855	GO:0008152;GO:0009987;GO:0003824;GO:0003676;GO:0008270
Pver_g18857	GO:0001666;GO:0042851;GO:0008483;GO:0009058;GO:0003824;GO:0030170
Pver_g18860	GO:0007599;GO:0035821;GO:0042060;GO:0048518;GO:0003824;GO:0005488;GO:0005576;GO:0005737;GO:0012505;GO:0016020;GO:0043231;GO:0070013
Pver_g18865	GO:0015074;GO:0003676
Pver_g18866	unknown
Pver_g18875	GO:0008270;GO:0016787;GO:0016814
Pver_g18882	unknown
Pver_g18889	GO:0007169;GO:0007368;GO:0010468;GO:0010647;GO:0019216;GO:0023056;GO:0031325;GO:0035295;GO:0048513;GO:0048878;GO:0051174;GO:0051239;GO:0005515;GO:0016301;GO:0005737;GO:0043231;GO:0016020;GO:0016021
Pver_g18890	GO:0006468;GO:0007368;GO:0007498;GO:0007507;GO:0008284;GO:0008543;GO:0009967;GO:0022612;GO:0030324;GO:0030850;GO:0030901;GO:0031325;GO:0035239;GO:0043009;GO:0043085;GO:0043408;GO:0045595;GO:0048523;GO:0048562;GO:0048565;GO:0048589;GO:0048646;GO:0048705;GO:0050678;GO:0060485;GO:0061138;GO:0061351;GO:0120036;GO:0004713;GO:0005515;GO:0005737;GO:0016020;GO:0043231;GO:0071944
Pver_g18896	GO:0001818;GO:0031347;GO:0032101;GO:0032268;GO:0032652;GO:0048518;GO:0065009;GO:1902532;GO:0005488;GO:0005737;GO:0005515
Pver_g18900	GO:0008277;GO:0043087;GO:0044092;GO:0001965;GO:0030695;GO:0005783;GO:0005794;GO:0005819;GO:0031090;GO:0071944;GO:0005515
Pver_g18907	GO:0006412;GO:0003735;GO:0005515;GO:0005654;GO:0005743;GO:0005762;GO:0072686
Pver_g18913	GO:0000132;GO:0007346;GO:0031291;GO:0043087;GO:0044092;GO:0051661;GO:0060236;GO:1904778;GO:1905832;GO:0001965;GO:0005092;GO:0008022;GO:0019900;GO:0019904;GO:0042802;GO:0043621;GO:0070840;GO:0005783;GO:0005794;GO:0005813;GO:0005829;GO:0005886;GO:0030496;GO:0031090;GO:0032991;GO:0097431;GO:0097575;GO:0015074;GO:0003676;GO:0005515
Pver_g18914	unknown
Pver_g18917	GO:0016032;GO:0090304;GO:0005488;GO:0016787;GO:0015074;GO:0003676
Pver_g18918	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738
Pver_g18933	GO:0000724;GO:0001541;GO:0001756;GO:0002331;GO:0006303;GO:0006975;GO:0006977;GO:0007094;GO:0007095;GO:0007131;GO:0007140;GO:0007143;GO:0007420;GO:0007507;GO:0008340;GO:0008630;GO:0009791;GO:0010506;GO:0010628;GO:0016572;GO:0030335;GO:0030889;GO:0031347;GO:0032101;GO:0032212;GO:0033151;GO:0035264;GO:0036289;GO:0042159;GO:0043517;GO:0043525;GO:0045141;GO:0045785;GO:0045944;GO:0048538;GO:0048599;GO:0060548;GO:0071044;GO:0071300;GO:0071480;GO:0071481;GO:0071500;GO:0090398;GO:0090399;GO:0097694;GO:0097695;GO:1900034;GO:1904262;GO:1904354;GO:1904884;GO:0004677;GO:0016303;GO:0042802;GO:0044877;GO:0047485;GO:0097159;GO:1901363;GO:0000781;GO:0005654;GO:0005730;GO:0005782;GO:0005813;GO:0005819;GO:0005829;GO:1990391;GO:0006281;GO:0006974;GO:0004674;GO:0005515;GO:0016301
Pver_g18938	GO:0006412;GO:0003723;GO:0003735;GO:0005524;GO:0016779;GO:0046872;GO:0015934
Pver_g18958	GO:0090304;GO:0005488;GO:0016787;GO:0003676;GO:0008270
Pver_g18977	GO:0090304;GO:0004518;GO:0016740;GO:0097159;GO:0140640;GO:1901363;GO:0005634;GO:0004842
Pver_g18981	GO:0006807;GO:0043170;GO:0044238;GO:0016787
Pver_g18982	unknown
Pver_g18985	GO:0006259;GO:0006974;GO:0007049;GO:0051276;GO:0000166;GO:0004386;GO:0043565;GO:0046872;GO:0005654
Pver_g18995	GO:0006259;GO:0004518;GO:0016740;GO:0097159;GO:0140640;GO:1901363;GO:0005634
Pver_g19018	GO:0090304;GO:0016787
Pver_g19023	GO:0000902;GO:0001822;GO:0002376;GO:0006928;GO:0006950;GO:0006996;GO:0007169;GO:0007391;GO:0008361;GO:0009605;GO:0010468;GO:0010975;GO:0022603;GO:0032270;GO:0035295;GO:0040011;GO:0042221;GO:0042327;GO:0051094;GO:0051239;GO:0071695;GO:0098609;GO:1902533;GO:0004714;GO:0005515;GO:0005886;GO:0012505;GO:0019898;GO:0030054;GO:0031410;GO:0006468;GO:0004672;GO:0004713;GO:0005524
Pver_g19042	GO:0006508;GO:0015074;GO:0003676;GO:0004190;GO:0008270;GO:0016787
Pver_g19044	GO:0000132;GO:0008277;GO:0016239;GO:0031291;GO:0034260;GO:0051661;GO:0060236;GO:1904778;GO:1905098;GO:1905832;GO:0001965;GO:0005092;GO:0008022;GO:0019904;GO:0042802;GO:0043621;GO:0070840;GO:0000139;GO:0005789;GO:0005813;GO:0005829;GO:0005886;GO:0032991;GO:0097431;GO:0097575;GO:0005515
Pver_g19057	GO:0015074;GO:0003676;GO:0008270
