"ontology","slim_term","slim_cat","category","term","over_represented_pvalue","numDEInCat","numInCat","genes"
"CC",NA,NA,"GO:0005886","plasma membrane",0.00091048539131952,276,3193,"Pver_gene_g34, Pver_gene_g100, Pver_gene_g180, Pver_gene_g196, Pver_gene_g255, Pver_gene_g277, Pver_gene_g369, Pver_gene_g440, Pver_gene_g490, Pver_gene_g542, Pver_gene_g606, Pver_gene_g662, Pver_gene_g718, Pver_gene_g808, Pver_gene_g850, Pver_gene_g900, Pver_gene_g1226, Pver_gene_g1228, Pver_gene_g1325, Pver_gene_g1336, Pver_gene_g1446, Pver_gene_g1494, Pver_gene_g1709, Pver_gene_g1773, Pver_gene_g1904, Pver_gene_g2016, Pver_gene_g2097, Pver_gene_g2099, Pver_gene_g2161, Pver_gene_g2172, Pver_gene_g2183, Pver_gene_g2623, Pver_gene_g2653, Pver_gene_g2723, Pver_gene_g2939, Pver_gene_g3086, Pver_gene_g3370, Pver_gene_g3559, Pver_gene_g3702, Pver_gene_g3722, Pver_gene_g3846, Pver_gene_g3880, Pver_gene_g4203, Pver_gene_g4261, Pver_gene_g4263, Pver_gene_g4306, Pver_gene_g4432, Pver_gene_g4486, Pver_gene_g4635, Pver_gene_g4680, Pver_gene_g4856, Pver_gene_g4861, Pver_gene_g4922, Pver_gene_g4925, Pver_gene_g5119, Pver_gene_g5167, Pver_gene_g5306, Pver_gene_g5397, Pver_gene_g5454, Pver_gene_g5510, Pver_gene_g5678, Pver_gene_g5759, Pver_gene_g5777, Pver_gene_g5930, Pver_gene_g5976, Pver_gene_g6030, Pver_gene_g6155, Pver_gene_g6331, Pver_gene_g6415, Pver_gene_g6451, Pver_gene_g6514, Pver_gene_g6519, Pver_gene_g6607, Pver_gene_g6679, Pver_gene_g6681, Pver_gene_g6683, Pver_gene_g6778, Pver_gene_g6815, Pver_gene_g6818, Pver_gene_g6821, Pver_gene_g6909, Pver_gene_g6958, Pver_gene_g7160, Pver_gene_g7282, Pver_gene_g7332, Pver_gene_g7379, Pver_gene_g7422, Pver_gene_g7459, Pver_gene_g7570, Pver_gene_g7654, Pver_gene_g7701, Pver_gene_g7904, Pver_gene_g7920, Pver_gene_g7928, Pver_gene_g8096, Pver_gene_g8097, Pver_gene_g8131, Pver_gene_g8155, Pver_gene_g8346, Pver_gene_g8403, Pver_gene_g8446, Pver_gene_g8495, Pver_gene_g8507, Pver_gene_g8550, Pver_gene_g8561, Pver_gene_g8565, Pver_gene_g8581, Pver_gene_g8593, Pver_gene_g8793, Pver_gene_g8888, Pver_gene_g8935, Pver_gene_g9030, Pver_gene_g9170, Pver_gene_g9211, Pver_gene_g9283, Pver_gene_g9319, Pver_gene_g9342, Pver_gene_g9445, Pver_gene_g9448, Pver_gene_g9720, Pver_gene_g9849, Pver_gene_g9866, Pver_gene_g9980, Pver_gene_g10198, Pver_gene_g10205, Pver_gene_g10271, Pver_gene_g10345, Pver_gene_g10505, Pver_gene_g10536, Pver_gene_g10599, Pver_gene_g10601, Pver_gene_g10604, Pver_gene_g10621, Pver_gene_g10622, Pver_gene_g10624, Pver_gene_g10667, Pver_gene_g10847, Pver_gene_g10859, Pver_gene_g10881, Pver_gene_g10900, Pver_gene_g11099, Pver_gene_g11431, Pver_gene_g11453, Pver_gene_g11498, Pver_gene_g11627, Pver_gene_g11707, Pver_gene_g11743, Pver_gene_g11816, Pver_gene_g11856, Pver_gene_g11858, Pver_gene_g11987, Pver_gene_g11991, Pver_gene_g12082, Pver_gene_g12111, Pver_gene_g12158, Pver_gene_g12180, Pver_gene_g12310, Pver_gene_g12432, Pver_gene_g12497, Pver_gene_g12570, Pver_gene_g12615, Pver_gene_g12655, Pver_gene_g12662, Pver_gene_g12798, Pver_gene_g12816, Pver_gene_g12880, Pver_gene_g12961, Pver_gene_g13089, Pver_gene_g13130, Pver_gene_g13306, Pver_gene_g13365, Pver_gene_g13416, Pver_gene_g13481, Pver_gene_g13567, Pver_gene_g13594, Pver_gene_g13625, Pver_gene_g13650, Pver_gene_g13652, Pver_gene_g13654, Pver_gene_g13696, Pver_gene_g13708, Pver_gene_g13850, Pver_gene_g13955, Pver_gene_g14070, Pver_gene_g14127, Pver_gene_g14164, Pver_gene_g14195, Pver_gene_g14292, Pver_gene_g14424, Pver_gene_g14506, Pver_gene_g14530, Pver_gene_g14534, Pver_gene_g14616, Pver_gene_g14655, Pver_gene_g14683, Pver_gene_g14707, Pver_gene_g14904, Pver_gene_g14929, Pver_gene_g15029, Pver_gene_g15228, Pver_gene_g15292, Pver_gene_g15458, Pver_gene_g15656, Pver_gene_g15703, Pver_gene_g15928, Pver_gene_g16042, Pver_gene_g16049, Pver_gene_g16076, Pver_gene_g16266, Pver_gene_g16405, Pver_gene_g16783, Pver_gene_g16870, Pver_gene_g17291, Pver_gene_g17349, Pver_gene_g17395, Pver_gene_g17583, Pver_gene_g17594, Pver_gene_g17734, Pver_gene_g17751, Pver_gene_g17875, Pver_gene_g18313, Pver_gene_g18327, Pver_gene_g18342, Pver_gene_g18347, Pver_gene_g18352, Pver_gene_g18384, Pver_gene_g18506, Pver_gene_g18561, Pver_gene_g18735, Pver_gene_g18797, Pver_gene_g18823, Pver_gene_g18843, Pver_gene_g19191, Pver_gene_g19246, Pver_gene_g19346, Pver_gene_g19596, Pver_gene_g19689, Pver_gene_g19772, Pver_gene_g19898, Pver_gene_g19915, Pver_gene_g19961, Pver_gene_g19988, Pver_gene_g20227, Pver_gene_g20476, Pver_gene_g20483, Pver_gene_g20618, Pver_gene_g20632, Pver_gene_g20718, Pver_gene_g20807, Pver_gene_g20888, Pver_gene_g20922, Pver_gene_g20949, Pver_gene_g21374, Pver_gene_g21796, Pver_gene_g22728, Pver_gene_g22733, Pver_gene_g22784, Pver_gene_g22804, Pver_gene_g22937, Pver_gene_g22963, Pver_gene_g23196, Pver_gene_g23244, Pver_gene_g23268, Pver_gene_g23276, Pver_gene_g23462, Pver_gene_g24049, Pver_gene_g25577, Pver_gene_g25849, Pver_gene_g25859, Pver_gene_g25993, Pver_gene_g26085, Pver_gene_g26093, Pver_gene_g26217, Pver_gene_g26249, Pver_gene_g26340, Pver_gene_g26545"
"CC",NA,NA,"GO:0005918","septate junction",0.0141839537305381,6,29,"Pver_gene_g3086, Pver_gene_g9163, Pver_gene_g13650, Pver_gene_g13652, Pver_gene_g20483, Pver_gene_g25614"
"CC",NA,NA,"GO:0005927","muscle tendon junction",0.0139346560675198,2,3,"Pver_gene_g8420, Pver_gene_g9534"
"CC",NA,NA,"GO:0016021","integral component of membrane",4.54464867318494e-05,412,4871,"Pver_gene_g21, Pver_gene_g24, Pver_gene_g54, Pver_gene_g82, Pver_gene_g180, Pver_gene_g191, Pver_gene_g255, Pver_gene_g277, Pver_gene_g369, Pver_gene_g469, Pver_gene_g473, Pver_gene_g486, Pver_gene_g488, Pver_gene_g490, Pver_gene_g508, Pver_gene_g662, Pver_gene_g677, Pver_gene_g718, Pver_gene_g808, Pver_gene_g821, Pver_gene_g850, Pver_gene_g895, Pver_gene_g900, Pver_gene_g903, Pver_gene_g916, Pver_gene_g957, Pver_gene_g1041, Pver_gene_g1042, Pver_gene_g1134, Pver_gene_g1135, Pver_gene_g1172, Pver_gene_g1226, Pver_gene_g1228, Pver_gene_g1394, Pver_gene_g1492, Pver_gene_g1494, Pver_gene_g1553, Pver_gene_g1564, Pver_gene_g1602, Pver_gene_g1608, Pver_gene_g1709, Pver_gene_g2016, Pver_gene_g2094, Pver_gene_g2102, Pver_gene_g2152, Pver_gene_g2172, Pver_gene_g2309, Pver_gene_g2559, Pver_gene_g2623, Pver_gene_g2653, Pver_gene_g2760, Pver_gene_g2798, Pver_gene_g2822, Pver_gene_g2939, Pver_gene_g3086, Pver_gene_g3174, Pver_gene_g3183, Pver_gene_g3290, Pver_gene_g3292, Pver_gene_g3324, Pver_gene_g3380, Pver_gene_g3702, Pver_gene_g3722, Pver_gene_g3785, Pver_gene_g3877, Pver_gene_g3880, Pver_gene_g3913, Pver_gene_g3954, Pver_gene_g3972, Pver_gene_g3981, Pver_gene_g3991, Pver_gene_g4018, Pver_gene_g4178, Pver_gene_g4267, Pver_gene_g4311, Pver_gene_g4312, Pver_gene_g4314, Pver_gene_g4339, Pver_gene_g4443, Pver_gene_g4486, Pver_gene_g4737, Pver_gene_g4836, Pver_gene_g4856, Pver_gene_g4925, Pver_gene_g4947, Pver_gene_g4949, Pver_gene_g5190, Pver_gene_g5306, Pver_gene_g5454, Pver_gene_g5488, Pver_gene_g5494, Pver_gene_g5572, Pver_gene_g5575, Pver_gene_g5612, Pver_gene_g5759, Pver_gene_g5836, Pver_gene_g5863, Pver_gene_g5879, Pver_gene_g5946, Pver_gene_g5949, Pver_gene_g5967, Pver_gene_g5976, Pver_gene_g6002, Pver_gene_g6030, Pver_gene_g6155, Pver_gene_g6291, Pver_gene_g6292, Pver_gene_g6300, Pver_gene_g6331, Pver_gene_g6334, Pver_gene_g6393, Pver_gene_g6519, Pver_gene_g6607, Pver_gene_g6679, Pver_gene_g6681, Pver_gene_g6683, Pver_gene_g6778, Pver_gene_g6821, Pver_gene_g6822, Pver_gene_g6870, Pver_gene_g6880, Pver_gene_g6938, Pver_gene_g7082, Pver_gene_g7160, Pver_gene_g7182, Pver_gene_g7272, Pver_gene_g7329, Pver_gene_g7373, Pver_gene_g7374, Pver_gene_g7376, Pver_gene_g7441, Pver_gene_g7459, Pver_gene_g7474, Pver_gene_g7682, Pver_gene_g7683, Pver_gene_g7725, Pver_gene_g7742, Pver_gene_g7743, Pver_gene_g7796, Pver_gene_g7855, Pver_gene_g7860, Pver_gene_g7871, Pver_gene_g7874, Pver_gene_g7879, Pver_gene_g7889, Pver_gene_g7958, Pver_gene_g7986, Pver_gene_g7989, Pver_gene_g8016, Pver_gene_g8017, Pver_gene_g8077, Pver_gene_g8083, Pver_gene_g8116, Pver_gene_g8155, Pver_gene_g8253, Pver_gene_g8495, Pver_gene_g8507, Pver_gene_g8550, Pver_gene_g8581, Pver_gene_g8700, Pver_gene_g8743, Pver_gene_g8821, Pver_gene_g8880, Pver_gene_g8906, Pver_gene_g8947, Pver_gene_g8953, Pver_gene_g9037, Pver_gene_g9117, Pver_gene_g9150, Pver_gene_g9163, Pver_gene_g9170, Pver_gene_g9194, Pver_gene_g9211, Pver_gene_g9244, Pver_gene_g9266, Pver_gene_g9278, Pver_gene_g9319, Pver_gene_g9342, Pver_gene_g9445, Pver_gene_g9483, Pver_gene_g9549, Pver_gene_g9706, Pver_gene_g9720, Pver_gene_g9756, Pver_gene_g9786, Pver_gene_g10120, Pver_gene_g10185, Pver_gene_g10191, Pver_gene_g10198, Pver_gene_g10205, Pver_gene_g10230, Pver_gene_g10271, Pver_gene_g10283, Pver_gene_g10310, Pver_gene_g10318, Pver_gene_g10368, Pver_gene_g10503, Pver_gene_g10509, Pver_gene_g10542, Pver_gene_g10551, Pver_gene_g10562, Pver_gene_g10601, Pver_gene_g10624, Pver_gene_g10667, Pver_gene_g10801, Pver_gene_g10835, Pver_gene_g10847, Pver_gene_g10859, Pver_gene_g10881, Pver_gene_g10892, Pver_gene_g11103, Pver_gene_g11313, Pver_gene_g11431, Pver_gene_g11437, Pver_gene_g11591, Pver_gene_g11712, Pver_gene_g11743, Pver_gene_g11765, Pver_gene_g11816, Pver_gene_g11875, Pver_gene_g11882, Pver_gene_g12082, Pver_gene_g12102, Pver_gene_g12123, Pver_gene_g12190, Pver_gene_g12197, Pver_gene_g12325, Pver_gene_g12400, Pver_gene_g12432, Pver_gene_g12497, Pver_gene_g12570, Pver_gene_g12615, Pver_gene_g12634, Pver_gene_g12658, Pver_gene_g12659, Pver_gene_g12662, Pver_gene_g12798, Pver_gene_g12816, Pver_gene_g12880, Pver_gene_g12957, Pver_gene_g12969, Pver_gene_g12975, Pver_gene_g12980, Pver_gene_g13043, Pver_gene_g13089, Pver_gene_g13090, Pver_gene_g13110, Pver_gene_g13182, Pver_gene_g13222, Pver_gene_g13407, Pver_gene_g13416, Pver_gene_g13538, Pver_gene_g13562, Pver_gene_g13567, Pver_gene_g13594, Pver_gene_g13607, Pver_gene_g13696, Pver_gene_g13708, Pver_gene_g13722, Pver_gene_g13770, Pver_gene_g13850, Pver_gene_g13919, Pver_gene_g14020, Pver_gene_g14068, Pver_gene_g14164, Pver_gene_g14180, Pver_gene_g14201, Pver_gene_g14204, Pver_gene_g14424, Pver_gene_g14498, Pver_gene_g14499, Pver_gene_g14505, Pver_gene_g14506, Pver_gene_g14534, Pver_gene_g14584, Pver_gene_g14683, Pver_gene_g14695, Pver_gene_g14700, Pver_gene_g14707, Pver_gene_g14763, Pver_gene_g14767, Pver_gene_g14790, Pver_gene_g14791, Pver_gene_g14886, Pver_gene_g14887, Pver_gene_g14904, Pver_gene_g14907, Pver_gene_g14950, Pver_gene_g14986, Pver_gene_g15212, Pver_gene_g15292, Pver_gene_g15308, Pver_gene_g15546, Pver_gene_g15594, Pver_gene_g15637, Pver_gene_g15639, Pver_gene_g15983, Pver_gene_g15997, Pver_gene_g16042, Pver_gene_g16124, Pver_gene_g16147, Pver_gene_g16164, Pver_gene_g16282, Pver_gene_g16405, Pver_gene_g16581, Pver_gene_g16625, Pver_gene_g16769, Pver_gene_g16870, Pver_gene_g16874, Pver_gene_g17078, Pver_gene_g17096, Pver_gene_g17127, Pver_gene_g17265, Pver_gene_g17291, Pver_gene_g17304, Pver_gene_g17316, Pver_gene_g17439, Pver_gene_g17537, Pver_gene_g17538, Pver_gene_g17551, Pver_gene_g17649, Pver_gene_g17687, Pver_gene_g17734, Pver_gene_g17741, Pver_gene_g17751, Pver_gene_g17822, Pver_gene_g17875, Pver_gene_g17946, Pver_gene_g18164, Pver_gene_g18167, Pver_gene_g18170, Pver_gene_g18171, Pver_gene_g18203, Pver_gene_g18313, Pver_gene_g18342, Pver_gene_g18506, Pver_gene_g18553, Pver_gene_g18555, Pver_gene_g18708, Pver_gene_g18735, Pver_gene_g18758, Pver_gene_g18765, Pver_gene_g18833, Pver_gene_g18843, Pver_gene_g18883, Pver_gene_g19169, Pver_gene_g19192, Pver_gene_g19223, Pver_gene_g19346, Pver_gene_g19398, Pver_gene_g19414, Pver_gene_g19527, Pver_gene_g19539, Pver_gene_g19549, Pver_gene_g19729, Pver_gene_g19772, Pver_gene_g19898, Pver_gene_g19915, Pver_gene_g19921, Pver_gene_g19985, Pver_gene_g19988, Pver_gene_g20071, Pver_gene_g20227, Pver_gene_g20282, Pver_gene_g20476, Pver_gene_g20483, Pver_gene_g20736, Pver_gene_g20737, Pver_gene_g20952, Pver_gene_g21037, Pver_gene_g21385, Pver_gene_g21796, Pver_gene_g22490, Pver_gene_g22728, Pver_gene_g22733, Pver_gene_g22785, Pver_gene_g22809, Pver_gene_g22974, Pver_gene_g23053, Pver_gene_g23161, Pver_gene_g23196, Pver_gene_g23293, Pver_gene_g23295, Pver_gene_g23462, Pver_gene_g23719, Pver_gene_g23846, Pver_gene_g24031, Pver_gene_g24049, Pver_gene_g24074, Pver_gene_g24109, Pver_gene_g24167, Pver_gene_g25601, Pver_gene_g25614, Pver_gene_g25685, Pver_gene_g25700, Pver_gene_g25720, Pver_gene_g25779, Pver_gene_g25823, Pver_gene_g25828, Pver_gene_g25859, Pver_gene_g25873, Pver_gene_g25926, Pver_gene_g25965, Pver_gene_g26022, Pver_gene_g26249, Pver_gene_g26297, Pver_gene_g26340, Pver_gene_g26407, Pver_gene_g26441, Pver_gene_g26493, Pver_gene_g26579, Pver_gene_g26678"
"CC",NA,NA,"GO:0030054","cell junction",0.00879019393114285,62,623,"Pver_gene_g711, Pver_gene_g1142, Pver_gene_g1412, Pver_gene_g2623, Pver_gene_g3846, Pver_gene_g4261, Pver_gene_g4263, Pver_gene_g4680, Pver_gene_g5181, Pver_gene_g5759, Pver_gene_g6235, Pver_gene_g6663, Pver_gene_g6685, Pver_gene_g6686, Pver_gene_g6818, Pver_gene_g7148, Pver_gene_g7182, Pver_gene_g7332, Pver_gene_g7379, Pver_gene_g7879, Pver_gene_g8155, Pver_gene_g8446, Pver_gene_g8793, Pver_gene_g8933, Pver_gene_g8935, Pver_gene_g9244, Pver_gene_g9849, Pver_gene_g9993, Pver_gene_g10621, Pver_gene_g10622, Pver_gene_g10624, Pver_gene_g11627, Pver_gene_g11856, Pver_gene_g11858, Pver_gene_g11987, Pver_gene_g11991, Pver_gene_g12511, Pver_gene_g12512, Pver_gene_g12961, Pver_gene_g13089, Pver_gene_g13090, Pver_gene_g13306, Pver_gene_g13365, Pver_gene_g14616, Pver_gene_g14678, Pver_gene_g14836, Pver_gene_g14904, Pver_gene_g15179, Pver_gene_g15255, Pver_gene_g16147, Pver_gene_g17589, Pver_gene_g18523, Pver_gene_g18953, Pver_gene_g19772, Pver_gene_g20949, Pver_gene_g22728, Pver_gene_g22733, Pver_gene_g22900, Pver_gene_g23813, Pver_gene_g23846, Pver_gene_g25700, Pver_gene_g26312"
"CC",NA,NA,"GO:0030424","axon",0.0391022244569256,43,440,"Pver_gene_g490, Pver_gene_g903, Pver_gene_g1904, Pver_gene_g3086, Pver_gene_g3370, Pver_gene_g4261, Pver_gene_g4263, Pver_gene_g4680, Pver_gene_g5236, Pver_gene_g5306, Pver_gene_g5678, Pver_gene_g6447, Pver_gene_g6451, Pver_gene_g6634, Pver_gene_g7332, Pver_gene_g7760, Pver_gene_g8186, Pver_gene_g8565, Pver_gene_g8855, Pver_gene_g9163, Pver_gene_g9483, Pver_gene_g9487, Pver_gene_g10621, Pver_gene_g11449, Pver_gene_g11453, Pver_gene_g11991, Pver_gene_g12282, Pver_gene_g12961, Pver_gene_g13365, Pver_gene_g13850, Pver_gene_g14127, Pver_gene_g14506, Pver_gene_g14616, Pver_gene_g14836, Pver_gene_g14904, Pver_gene_g18523, Pver_gene_g19898, Pver_gene_g20483, Pver_gene_g20618, Pver_gene_g20922, Pver_gene_g23268, Pver_gene_g25614, Pver_gene_g26093"
"CC",NA,NA,"GO:0030425","dendrite",0.00655790131101448,53,508,"Pver_gene_g490, Pver_gene_g1904, Pver_gene_g2016, Pver_gene_g3466, Pver_gene_g3846, Pver_gene_g3953, Pver_gene_g4261, Pver_gene_g4263, Pver_gene_g5236, Pver_gene_g5678, Pver_gene_g6393, Pver_gene_g6447, Pver_gene_g7332, Pver_gene_g7379, Pver_gene_g7701, Pver_gene_g7702, Pver_gene_g7760, Pver_gene_g7830, Pver_gene_g7920, Pver_gene_g7972, Pver_gene_g8253, Pver_gene_g8565, Pver_gene_g8855, Pver_gene_g9444, Pver_gene_g9487, Pver_gene_g9849, Pver_gene_g10621, Pver_gene_g10786, Pver_gene_g11449, Pver_gene_g11453, Pver_gene_g11627, Pver_gene_g11991, Pver_gene_g12046, Pver_gene_g12282, Pver_gene_g12575, Pver_gene_g13365, Pver_gene_g13625, Pver_gene_g13850, Pver_gene_g14506, Pver_gene_g14836, Pver_gene_g16147, Pver_gene_g16728, Pver_gene_g17388, Pver_gene_g17395, Pver_gene_g17589, Pver_gene_g18347, Pver_gene_g18352, Pver_gene_g19898, Pver_gene_g20618, Pver_gene_g20922, Pver_gene_g22900, Pver_gene_g23268, Pver_gene_g26093"
"CC",NA,NA,"GO:0033270","paranode region of axon",0.019694471634944,10,67,"Pver_gene_g490, Pver_gene_g3086, Pver_gene_g4443, Pver_gene_g5678, Pver_gene_g9163, Pver_gene_g11987, Pver_gene_g19898, Pver_gene_g20483, Pver_gene_g23268, Pver_gene_g25614"
"CC",NA,NA,"GO:0043005","neuron projection",0.0104753916936526,40,385,"Pver_gene_g440, Pver_gene_g490, Pver_gene_g1142, Pver_gene_g2760, Pver_gene_g3685, Pver_gene_g3846, Pver_gene_g4261, Pver_gene_g4263, Pver_gene_g4680, Pver_gene_g4946, Pver_gene_g5306, Pver_gene_g5678, Pver_gene_g5759, Pver_gene_g6334, Pver_gene_g7332, Pver_gene_g7379, Pver_gene_g8933, Pver_gene_g8935, Pver_gene_g10621, Pver_gene_g10622, Pver_gene_g10624, Pver_gene_g11627, Pver_gene_g11856, Pver_gene_g11858, Pver_gene_g12282, Pver_gene_g12511, Pver_gene_g12512, Pver_gene_g13090, Pver_gene_g13306, Pver_gene_g13365, Pver_gene_g14616, Pver_gene_g14836, Pver_gene_g16496, Pver_gene_g19898, Pver_gene_g22784, Pver_gene_g23268, Pver_gene_g23599, Pver_gene_g23846, Pver_gene_g25751, Pver_gene_g26085"
"CC",NA,NA,"GO:0045121","membrane raft",2.65141817956446e-06,37,231,"Pver_gene_g1142, Pver_gene_g1904, Pver_gene_g3290, Pver_gene_g3880, Pver_gene_g4104, Pver_gene_g4432, Pver_gene_g4680, Pver_gene_g6514, Pver_gene_g6909, Pver_gene_g7332, Pver_gene_g7879, Pver_gene_g9283, Pver_gene_g9342, Pver_gene_g9796, Pver_gene_g10599, Pver_gene_g11453, Pver_gene_g12111, Pver_gene_g12655, Pver_gene_g12665, Pver_gene_g13222, Pver_gene_g13306, Pver_gene_g13365, Pver_gene_g13625, Pver_gene_g13696, Pver_gene_g13770, Pver_gene_g15928, Pver_gene_g16867, Pver_gene_g16868, Pver_gene_g18347, Pver_gene_g18352, Pver_gene_g18962, Pver_gene_g18963, Pver_gene_g21374, Pver_gene_g23213, Pver_gene_g25700, Pver_gene_g26093, Pver_gene_g26545"
"CC",NA,NA,"GO:0045202","synapse",0.000743362819541891,50,429,"Pver_gene_g2348, Pver_gene_g2760, Pver_gene_g3254, Pver_gene_g3466, Pver_gene_g3846, Pver_gene_g4261, Pver_gene_g4263, Pver_gene_g4680, Pver_gene_g5678, Pver_gene_g5759, Pver_gene_g6334, Pver_gene_g6451, Pver_gene_g6528, Pver_gene_g6663, Pver_gene_g7332, Pver_gene_g7379, Pver_gene_g7701, Pver_gene_g7702, Pver_gene_g7830, Pver_gene_g8933, Pver_gene_g8935, Pver_gene_g9088, Pver_gene_g9993, Pver_gene_g10271, Pver_gene_g10621, Pver_gene_g10622, Pver_gene_g10624, Pver_gene_g11856, Pver_gene_g11991, Pver_gene_g12046, Pver_gene_g12511, Pver_gene_g12512, Pver_gene_g12655, Pver_gene_g13365, Pver_gene_g13650, Pver_gene_g13652, Pver_gene_g14070, Pver_gene_g14506, Pver_gene_g14616, Pver_gene_g14836, Pver_gene_g14904, Pver_gene_g15376, Pver_gene_g16728, Pver_gene_g17395, Pver_gene_g17589, Pver_gene_g18384, Pver_gene_g20949, Pver_gene_g22728, Pver_gene_g22733, Pver_gene_g23268"
"CC",NA,NA,"GO:0046581","intercellular canaliculus",0.00264838142536403,4,9,"Pver_gene_g4925, Pver_gene_g9342, Pver_gene_g13696, Pver_gene_g16021"
"CC",NA,NA,"GO:0060076","excitatory synapse",0.00460031281770231,9,46,"Pver_gene_g490, Pver_gene_g6663, Pver_gene_g9244, Pver_gene_g9849, Pver_gene_g13089, Pver_gene_g13090, Pver_gene_g14423, Pver_gene_g19898, Pver_gene_g23846"
"CC",NA,NA,"GO:0071944","cell periphery",0.0105688933716734,7,36,"Pver_gene_g519, Pver_gene_g3057, Pver_gene_g6415, Pver_gene_g9259, Pver_gene_g13306, Pver_gene_g13481, Pver_gene_g26085"
"CC",NA,NA,"GO:0098794","postsynapse",0.00856811118340617,12,78,"Pver_gene_g5759, Pver_gene_g9849, Pver_gene_g10624, Pver_gene_g10695, Pver_gene_g12046, Pver_gene_g12575, Pver_gene_g13089, Pver_gene_g14836, Pver_gene_g15376, Pver_gene_g16147, Pver_gene_g18435, Pver_gene_g26217"
"MF","ATPase activity","GO:0016887","GO:0008574","ATP-dependent microtubule motor activity, plus-end-directed",0.00460432711133323,6,22,"Pver_gene_g5236, Pver_gene_g6559, Pver_gene_g7455, Pver_gene_g10428, Pver_gene_g12282, Pver_gene_g14382"
"MF","cytoskeletal protein binding","GO:0008092","GO:0008017","microtubule binding",0.023028247501152,20,165,"Pver_gene_g1458, Pver_gene_g3884, Pver_gene_g4784, Pver_gene_g5236, Pver_gene_g5736, Pver_gene_g6451, Pver_gene_g6452, Pver_gene_g6559, Pver_gene_g7455, Pver_gene_g10428, Pver_gene_g11842, Pver_gene_g12282, Pver_gene_g12610, Pver_gene_g13119, Pver_gene_g13213, Pver_gene_g14382, Pver_gene_g14466, Pver_gene_g14836, Pver_gene_g26465, Pver_gene_g26619"
"MF","cytoskeletal protein binding","GO:0008092","GO:0032036","myosin heavy chain binding",0.0258535304792839,3,10,"Pver_gene_g554, Pver_gene_g13481, Pver_gene_g26488"
"MF","cytoskeletal protein binding","GO:0008092","GO:0042805","actinin binding",0.0470501852601122,6,34,"Pver_gene_g3264, Pver_gene_g13625, Pver_gene_g17904, Pver_gene_g18347, Pver_gene_g18352, Pver_gene_g26666"
"MF","DNA binding","GO:0003677","GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding",0.000189668156912614,29,203,"Pver_gene_g3152, Pver_gene_g3246, Pver_gene_g4749, Pver_gene_g4963, Pver_gene_g5174, Pver_gene_g5342, Pver_gene_g5715, Pver_gene_g6369, Pver_gene_g6579, Pver_gene_g7283, Pver_gene_g7607, Pver_gene_g7938, Pver_gene_g8550, Pver_gene_g8671, Pver_gene_g8718, Pver_gene_g9444, Pver_gene_g10259, Pver_gene_g11937, Pver_gene_g12044, Pver_gene_g12218, Pver_gene_g12554, Pver_gene_g14034, Pver_gene_g15051, Pver_gene_g15678, Pver_gene_g21320, Pver_gene_g21343, Pver_gene_g22132, Pver_gene_g22646, Pver_gene_g26105"
"MF","DNA binding","GO:0003677","GO:0035497","cAMP response element binding",0.00932303643736734,3,7,"Pver_gene_g6369, Pver_gene_g13407, Pver_gene_g16873"
"MF","enzyme binding","GO:0019899","GO:0000993","RNA polymerase II complex binding",0.04779580725612,4,20,"Pver_gene_g83, Pver_gene_g11937, Pver_gene_g13352, Pver_gene_g16836"
"MF","enzyme binding","GO:0019899","GO:0031435","mitogen-activated protein kinase kinase kinase binding",0.00870485427731831,7,35,"Pver_gene_g3151, Pver_gene_g10604, Pver_gene_g12665, Pver_gene_g17196, Pver_gene_g18181, Pver_gene_g20922, Pver_gene_g26085"
"MF","enzyme binding","GO:0019899","GO:0044547","DNA topoisomerase binding",0.0266307906483483,2,4,"Pver_gene_g8584, Pver_gene_g10284"
"MF","enzyme binding","GO:0019899","GO:0050998","nitric-oxide synthase binding",0.0267765299887432,3,9,"Pver_gene_g4680, Pver_gene_g18962, Pver_gene_g18963"
"MF","enzyme binding","GO:0019899","GO:0051117","ATPase binding",0.0405906618577528,13,107,"Pver_gene_g1773, Pver_gene_g6679, Pver_gene_g7332, Pver_gene_g9283, Pver_gene_g10599, Pver_gene_g12111, Pver_gene_g13365, Pver_gene_g13481, Pver_gene_g13625, Pver_gene_g18347, Pver_gene_g18352, Pver_gene_g18962, Pver_gene_g18963"
"MF","enzyme regulator activity","GO:0030234","GO:0019209","kinase activator activity",0.0258647215653314,2,4,"Pver_gene_g979, Pver_gene_g981"
"MF","ion binding","GO:0043167","GO:0005506","iron ion binding",2.58351122924613e-05,28,172,"Pver_gene_g21, Pver_gene_g24, Pver_gene_g508, Pver_gene_g1258, Pver_gene_g3638, Pver_gene_g4016, Pver_gene_g4177, Pver_gene_g5486, Pver_gene_g5771, Pver_gene_g7240, Pver_gene_g7373, Pver_gene_g7374, Pver_gene_g7376, Pver_gene_g7889, Pver_gene_g8561, Pver_gene_g10672, Pver_gene_g11670, Pver_gene_g13323, Pver_gene_g14135, Pver_gene_g15639, Pver_gene_g16049, Pver_gene_g16147, Pver_gene_g17388, Pver_gene_g17439, Pver_gene_g17952, Pver_gene_g19469, Pver_gene_g26491, Pver_gene_g26492"
